feature,transform,alpha,train_r2,valid_r2,train_corr,valid_corr,train_tail_low_mean,train_tail_high_mean,train_tail_spread,valid_tail_low_mean,valid_tail_high_mean,valid_tail_spread,train_binned_mi,valid_binned_mi
feature_43,z,-0.0027866226137955065,9.63944819809548e-6,0.000024498078508239374,-0.002662051373568713,-0.005840500820619834,0.0225090407581716,0.019717251425738595,-0.002791789332433004,0.01409566383655487,-0.004176030536464805,-0.018271694373019676,0.004095269724474016,0.005093394060019635
feature_62,rank,0.002871822660227308,9.596255153843103e-7,0.000023844269205652857,0.0030864536364145724,0.011850035613356779,0.016341506605441723,0.028895833115559832,0.012554326510118109,0.00004586821296216228,0.04443179377128547,0.04438592555832331,0.0039845236727562,0.0045537565217928545
feature_35,z,0.0025937947634798626,9.527499534423e-6,0.000023234179348907702,0.003539897178217476,0.005327417433345649,-0.003986381310651943,0.03110361101629941,0.035089992326951355,-0.0028927409372659957,-0.009836156707734384,-0.006943415770468388,0.00046166724750852173,0.002082459675800724
feature_68,square_z,0.00020813431599000202,0.000013335752594323402,0.000022763965877414805,0.0030005823078644044,0.010092207580845171,-0.005347122042989943,0.08795955898498796,0.0933066810279779,0.013744994078710963,0.011954367009408402,-0.0017906270693025614,0.014776836682164568,0.01714529211494708
feature_17,rank,0.012611021498717873,0.000018975752535510537,0.000022667901700579307,0.006412709876341597,0.0039052030216797707,-0.0025180352816123247,0.04076649234495373,0.04328452762656605,-0.020427815007184734,0.0040534864558989785,0.024481301463083714,0.003473558845379644,0.004663874269687185
feature_52,top05_indicator,0.03772152926387858,0.0000929325866346753,0.000022230439157056026,0.00708602202886437,0.006491769112057358,0.009331620112055378,0.03772152926387858,0.028389909151823205,-0.0031853260282095268,-0.0021827341648145548,0.001002591863394972,0.0,0.0
feature_23,bottom05_indicator,0.02549910058795426,0.00002101680832711228,0.000021962923479224017,0.002701791994432317,0.005372487350922294,0.010297446919200577,0.02549910058795426,0.015201653668753682,-0.0025898393521028573,-0.0021827341648145548,0.00040710518728830254,0.0,0.0
feature_26,rank,0.010206025875442911,0.000012618582484913432,0.000020620159809414673,0.0019681388602197122,0.005063871945580379,-0.03408509064968674,-0.004995427896224397,0.029089662753462343,-0.026896503211705582,0.0006119792560118365,0.027508482467717418,0.000916684068638828,0.0008717561829610964
feature_15,top05_indicator,0.029342397670834578,0.00004090454136684851,0.000020101951396900297,0.004145983039076836,0.010349981956210948,0.009994228513120032,0.029342397670834578,0.019348169157714548,-0.002406986918565221,-0.0021827341648145548,0.00022425275375066635,0.0,0.0
feature_26,signed_tail05,0.011878850002262357,0.000021051743561484315,0.00002001009386798369,0.004031500184597358,0.004608398104000313,-0.03408509064968674,-0.004995427896224397,0.029089662753462343,-0.028573655552548254,-0.0027992415946130333,0.02577441395793522,0.00020245803939980368,0.0000768565757182819
feature_08,rank,0.017084019251127677,0.00003334114843045466,0.000019830527567932243,0.00608354012414204,0.004178892282563905,0.003922526824647979,0.008084867912255775,0.004162341087607796,-0.06090821491238098,0.00841855373719877,0.06932676864957975,0.0016403172381751424,0.0010467868750172298
feature_53,signed_tail05,-0.006671174152384008,6.231337649320601e-6,0.000019664873693647777,-0.0025203056322180457,-0.004884669285784515,0.02800204947225548,0.014405955118034743,-0.013596094354220736,-0.0011003637503876377,-0.019850718795429444,-0.018750355045041807,0.00768344653100127,0.007256572617152307
feature_67,positive_indicator,0.011251585907379045,0.000052768881450671046,0.00001960166950898401,0.00046606281117741755,0.007608501465110206,0.010391655100063077,0.011251585907379041,0.0008599308073159641,-0.005830716742525259,0.0076043429905738,0.01343505973309906,0.010714842852605006,0.013173226348143014
feature_43,signed_tail05,-0.0032606114141968973,1.2128182846904423e-6,0.000018557094456750356,-0.0007840255873558913,-0.010677002001726171,0.0225090407581716,0.019717251425738595,-0.002791789332433004,-0.001847967051846248,-0.003767599755289947,-0.0019196327034436988,0.002326840826619747,0.002990731510072182
feature_15,positive_indicator,0.0188535529052556,0.00002550396143119471,0.000018345903447292145,0.002256879379740745,0.01100669255216784,0.010205957568079873,0.018853552905255595,0.008647595337175722,-0.0024987224534393513,-0.0021827341648145548,0.0003159882886247965,0.0,0.0
feature_24,signed_tail05,-0.00671854281563845,6.252556866592762e-6,0.00001832873663010215,-0.0035681373203503074,-0.0080375513254892,0.013105107655335322,-0.0030177228077765596,-0.01612283046311188,-0.0012964537111054314,-0.0021779246233193726,-0.0008814709122139412,0.000649495219470102,0.00010888568585496825
feature_37,z,0.0007764006387994153,8.266603005457895e-7,0.00001797507824952138,0.0009571564352680054,0.010593871045706348,0.021266875564630156,-0.00048456054069488067,-0.021751436105325036,-0.035623141840148864,-0.004350485640086403,0.03127265620006246,0.008054479750582521,0.00901223985091809
