candidate,family,rows,weight_sum,numerator,denominator,mean_fold_r2,min_fold_r2,std_fold_r2,global_r2
aggressive_rls_prediction,strong_base,55143,137898.505859375,85063.17810828134,86335.693359375,0.01422248852017296,0.0044709288192481544,0.011440657269674652,0.014739155980328711
conservative_rls_prediction,strong_base,55143,137898.505859375,85073.51227605024,86335.693359375,0.014071962810383764,0.003932102216244959,0.011462012951171281,0.014619458467436952
tabm_prediction,strong_base,55143,137898.505859375,85087.390625,86335.693359375,0.013912630081176759,0.003990650177001953,0.011366436803122906,0.014458709785058477
baseline_prediction,strong_base,55143,137898.505859375,85092.43263583185,86335.693359375,0.013842215298848904,0.004153798087257021,0.010885657855928094,0.01440030971162809
tabm_s17_tabm_prediction,strong_base,55143,137898.505859375,85095.6181640625,86335.693359375,0.013905370235443115,0.005752384662628174,0.009132038740540574,0.014363412709858636
fixed_blend_0_w0p75_fixed_blend,fixed_blend,55143,137898.505859375,85114.570008526,86335.693359375,0.013580348597190196,0.0048578088524896534,0.009384521246486291,0.014143899276583438
strong_oof_ridge_stack,strong_stack,55143,137898.505859375,85115.20459235628,86335.693359375,0.013584720787016401,0.0049720297433096805,0.00924531816357449,0.014136549085653316
strong_oof_ridge_stack_prediction_residual_weight_and_abs_q0p99_residual_tail,residual_tail,55143,137898.505859375,85115.24109871258,86335.693359375,0.01358439210080029,0.0049720297433096805,0.009245402345740781,0.014136126243664449
ctx_blend_0_weight_tb100_min100_p1000_contextual_blend,contextual_blend,55143,137898.505859375,85115.81950937153,86335.693359375,0.013563798068483157,0.004877692844887593,0.009430045437060724,0.014129426689442393
ctx_blend_0_weight_abs_diff_tb100_min100_p1000_contextual_blend,contextual_blend,55143,137898.505859375,85115.82749178335,86335.693359375,0.013563763515087101,0.004878582640968521,0.009429908185034535,0.014129334231601343
ctx_blend_0_abs_diff_tb100_min100_p1000_contextual_blend,contextual_blend,55143,137898.505859375,85115.84329184046,86335.693359375,0.013563602220874205,0.004879127255269289,0.009428777339243005,0.014129151224359537
wf_blend_0_wf_blend,walk_forward_blend,55143,137898.505859375,85115.84724503051,86335.693359375,0.01356354843208396,0.004878988388359762,0.009428841914127194,0.014129105435765066
ctx_blend_0_weight_time_tb100_min100_p1000_contextual_blend,contextual_blend,55143,137898.505859375,85115.8782453049,86335.693359375,0.013563124234626444,0.004878205288949111,0.009427922624575587,0.014128746369043155
fixed_blend_0_w0p5_fixed_blend,fixed_blend,55143,137898.505859375,85120.52252457109,86335.693359375,0.01350593786081431,0.004730340249862075,0.009478840560912994,0.0140749530990123
fixed_blend_0_w0p25_fixed_blend,fixed_blend,55143,137898.505859375,85133.06214049151,86335.693359375,0.01336148857788868,0.004589623935426834,0.009527407015964386,0.013929710552940122
ctx_blend_3_weight_time_tb100_min100_p1000_contextual_blend,contextual_blend,55143,137898.505859375,85137.68176727458,86335.693359375,0.013322376362802358,0.004970583102082982,0.008792968493797878,0.013876202825101047
ctx_blend_3_abs_diff_tb100_min100_p1000_contextual_blend,contextual_blend,55143,137898.505859375,85137.82310437606,86335.693359375,0.013321679537023012,0.004972029981608728,0.008792807578446166,0.013874565760568669
wf_blend_3_wf_blend,walk_forward_blend,55143,137898.505859375,85137.82320441323,86335.693359375,0.013321678171318884,0.0049720297433096805,0.00879280823646144,0.013874564601868644
ctx_blend_3_weight_tb100_min100_p1000_contextual_blend,contextual_blend,55143,137898.505859375,85137.95998880423,86335.693359375,0.013319997608564926,0.004970485242913103,0.008794402109495164,0.013872980269992952
ctx_blend_3_weight_abs_diff_tb100_min100_p1000_contextual_blend,contextual_blend,55143,137898.505859375,85137.97504449064,86335.693359375,0.013319878818734998,0.004970760021301146,0.008794390762528305,0.013872805884569961
ctx_blend_2_weight_tb100_min100_p1000_contextual_blend,contextual_blend,55143,137898.505859375,85140.45814870848,86335.693359375,0.013289857985935937,0.00496837915807502,0.008736032772614253,0.013844044845870651
ctx_blend_2_weight_abs_diff_tb100_min100_p1000_contextual_blend,contextual_blend,55143,137898.505859375,85140.48123100906,86335.693359375,0.013289708533312017,0.004969200814870178,0.008735933583934154,0.013843777490624043
ctx_blend_2_weight_time_tb100_min100_p1000_contextual_blend,contextual_blend,55143,137898.505859375,85140.74676674909,86335.693359375,0.013286113936272636,0.004970423981309868,0.008724335491775525,0.013840701871147498
ctx_blend_2_abs_diff_tb100_min100_p1000_contextual_blend,contextual_blend,55143,137898.505859375,85140.99983795366,86335.693359375,0.013283363041930207,0.004972029649112475,0.008717634405579424,0.013837770624582801
wf_blend_2_wf_blend,walk_forward_blend,55143,137898.505859375,85140.99992966151,86335.693359375,0.013283361806420823,0.0049720297433096805,0.008717634815737391,0.013837769562358604
fixed_blend_2_w0p75_fixed_blend,fixed_blend,55143,137898.505859375,85143.39386988824,86335.693359375,0.013219914410647005,0.004754708953395137,0.008775971224705418,0.013810041282969476
ctx_blend_1_weight_tb100_min100_p1000_contextual_blend,contextual_blend,55143,137898.505859375,85146.0317840677,86335.693359375,0.013222522918102997,0.004970252650122409,0.008601348084447987,0.01377948712770849
ctx_blend_1_weight_abs_diff_tb100_min100_p1000_contextual_blend,contextual_blend,55143,137898.505859375,85146.0414252805,86335.693359375,0.01322246556629043,0.00497066746741337,0.008601292692948216,0.013779375456481557
ctx_blend_1_weight_time_tb100_min100_p1000_contextual_blend,contextual_blend,55143,137898.505859375,85146.2185836822,86335.693359375,0.013220204260734402,0.00497047515457405,0.008595987120655294,0.013777323484755799
