fold,candidate,family,rows,weight_sum,numerator,denominator,weighted_zero_mean_r2
rw_01,alpha_ridge_rank,alpha_rank_latent,189,405.40177977085114,217.3170573565884,217.837387528951,0.0023886173914634545
rw_01,alpha_pls_rank,alpha_rank_latent,189,405.40177977085114,231.84715323288745,217.837387528951,-0.0643129531751041
rw_01,alpha_rank_linear_stack,alpha_stack,189,405.40177977085114,217.758071640038,217.837387528951,0.00036410594991398426
rw_01,alpha_stack_plus_residual_rules,residual_correction,189,405.40177977085114,217.51083011739092,217.837387528951,0.0014990879906540133
rw_01,risk_shrink_s0,risk_shrinkage,189,405.40177977085114,217.51083011739092,217.837387528951,0.0014990879906540133
rw_01,final_regime_scaled_s0,regime_scaled_final,189,405.40177977085114,217.51668457856118,217.837387528951,0.001472212617070645
rw_01,risk_shrink_s0p02,risk_shrinkage,189,405.40177977085114,217.45528960125782,217.837387528951,0.0017540511848197493
rw_01,final_regime_scaled_s0p02,regime_scaled_final,189,405.40177977085114,217.4611210726819,217.837387528951,0.0017272813475102122
rw_01,risk_shrink_s0p05,risk_shrinkage,189,405.40177977085114,217.3809109629765,217.837387528951,0.00209549228969641
rw_01,final_regime_scaled_s0p05,regime_scaled_final,189,405.40177977085114,217.38661335935743,217.837387528951,0.0020693149817254675
rw_02,alpha_ridge_rank,alpha_rank_latent,188,388.9451661705971,225.81008212004826,226.96492996488826,0.005088221537215665
rw_02,alpha_pls_rank,alpha_rank_latent,188,388.9451661705971,237.84432507844244,226.96492996488826,-0.04793425625376235
rw_02,alpha_rank_linear_stack,alpha_stack,188,388.9451661705971,226.89795652311994,226.96492996488826,0.00029508277679146655
rw_02,alpha_stack_plus_residual_rules,residual_correction,188,388.9451661705971,226.74505549743736,226.96492996488826,0.0009687596558856093
rw_02,risk_shrink_s0,risk_shrinkage,188,388.9451661705971,226.74505549743736,226.96492996488826,0.0009687596558856093
rw_02,final_regime_scaled_s0,regime_scaled_final,188,388.9451661705971,226.74477854325104,226.96492996488826,0.000969979906901286
rw_02,risk_shrink_s0p02,risk_shrinkage,188,388.9451661705971,226.7468982187289,226.96492996488826,0.0009606406866166095
rw_02,final_regime_scaled_s0p02,regime_scaled_final,188,388.9451661705971,226.7466266577773,226.96492996488826,0.0009618371752178057
rw_02,risk_shrink_s0p05,risk_shrinkage,188,388.9451661705971,226.74972130469286,226.96492996488826,0.0009482022629165865
rw_02,final_regime_scaled_s0p05,regime_scaled_final,188,388.9451661705971,226.74945786435825,226.96492996488826,0.0009493629723470454
