fold,clock,strategy,weight_bucket,rows,weight_sum,numerator,denominator,weighted_zero_mean_r2
otf_01,batch_missing,base_ensemble,q00_q50,287496,469028.4947710037,225435.85474898387,225729.71517249034,0.001301824278127972
otf_01,batch_missing,base_ensemble,q50_q90,78408,233980.77535820007,117180.88756076807,117206.95361934978,0.0002223934483133183
otf_01,batch_missing,base_ensemble,q90_q99,9680,48613.48322677612,18632.373325643544,18739.52865058321,0.00571814408663518
otf_01,batch_missing,base_ensemble,q99_q100,1936,12320.458137512207,6614.923245028634,6561.036569607396,-0.008213134441416914
otf_01,batch_missing,batch_missing_clock_simplex,q00_q50,287496,469028.4947710037,225432.74632425077,225729.71517249034,0.0013155948387771899
otf_01,batch_missing,batch_missing_clock_simplex,q50_q90,78408,233980.77535820007,117179.30972307014,117206.95361934978,0.0002358554285901704
otf_01,batch_missing,batch_missing_clock_simplex,q90_q99,9680,48613.48322677612,18633.71920726317,18739.52865058321,0.005646323623873295
otf_01,batch_missing,batch_missing_clock_simplex,q99_q100,1936,12320.458137512207,6616.086668263362,6561.036569607396,-0.008390457524802386
otf_01,batch_missing,clock_weight_delta_blend,q00_q50,287496,469028.4947710037,225432.77390289784,225729.71517249034,0.001315472663249495
otf_01,batch_missing,clock_weight_delta_blend,q50_q90,78408,233980.77535820007,117181.1245929927,117206.95361934978,0.0002203711090467131
otf_01,batch_missing,clock_weight_delta_blend,q90_q99,9680,48613.48322677612,18632.355991251246,18739.52865058321,0.005719069104154095
otf_01,batch_missing,clock_weight_delta_blend,q99_q100,1936,12320.458137512207,6615.185096360912,6561.036569607396,-0.008253044496710826
otf_01,batch_missing,group_select_clock_weight_delta_blend,q00_q50,287496,469028.4947710037,225433.1938556983,225729.71517249034,0.001313612240043116
otf_01,batch_missing,group_select_clock_weight_delta_blend,q50_q90,78408,233980.77535820007,117180.88756076807,117206.95361934978,0.0002223934483133183
otf_01,batch_missing,group_select_clock_weight_delta_blend,q90_q99,9680,48613.48322677612,18632.373325643544,18739.52865058321,0.00571814408663518
otf_01,batch_missing,group_select_clock_weight_delta_blend,q99_q100,1936,12320.458137512207,6615.183464751216,6561.036569607396,-0.00825279581501559
otf_01,batch_missing,selection_chosen_gate,q00_q50,287496,469028.4947710037,225432.77390289784,225729.71517249034,0.001315472663249495
otf_01,batch_missing,selection_chosen_gate,q50_q90,78408,233980.77535820007,117181.1245929927,117206.95361934978,0.0002203711090467131
otf_01,batch_missing,selection_chosen_gate,q90_q99,9680,48613.48322677612,18632.355991251246,18739.52865058321,0.005719069104154095
otf_01,batch_missing,selection_chosen_gate,q99_q100,1936,12320.458137512207,6615.185096360912,6561.036569607396,-0.008253044496710826
otf_02,batch_missing,base_ensemble,q00_q50,228448,330067.6715693474,230920.17021432673,233276.35422792306,0.010100397965300045
otf_02,batch_missing,base_ensemble,q50_q90,110352,306406.5544490814,240770.81866560865,241164.94313696984,0.0016342527493200532
otf_02,batch_missing,base_ensemble,q90_q99,31944,134036.03500556946,80127.34630076196,80412.16618376959,0.0035419998804250286
otf_02,batch_missing,base_ensemble,q99_q100,2904,18053.618282318115,8190.909936049117,8178.840298311713,-0.001475715052156712
otf_02,batch_missing,batch_missing_clock_simplex,q00_q50,228448,330067.6715693474,231015.14094708365,233276.35422792306,0.009693281122826858
otf_02,batch_missing,batch_missing_clock_simplex,q50_q90,110352,306406.5544490814,240779.275067,241164.94313696984,0.0015991879456160873
otf_02,batch_missing,batch_missing_clock_simplex,q90_q99,31944,134036.03500556946,80174.03908117676,80412.16618376959,0.002961331772217468
otf_02,batch_missing,batch_missing_clock_simplex,q99_q100,2904,18053.618282318115,8180.458648160952,8178.840298311713,-0.00019787033249363262
otf_02,batch_missing,clock_weight_delta_blend,q00_q50,228448,330067.6715693474,231020.23366699263,233276.35422792306,0.009671449849246505
otf_02,batch_missing,clock_weight_delta_blend,q50_q90,110352,306406.5544490814,240764.325295651,241164.94313696984,0.0016611777653409154
otf_02,batch_missing,clock_weight_delta_blend,q90_q99,31944,134036.03500556946,80125.69612971765,80412.16618376959,0.003562521290587539
otf_02,batch_missing,clock_weight_delta_blend,q99_q100,2904,18053.618282318115,8180.458648160952,8178.840298311713,-0.00019787033249363262
otf_02,batch_missing,group_select_clock_weight_delta_blend,q00_q50,228448,330067.6715693474,230905.55166729024,233276.35422792306,0.01016306418402102
otf_02,batch_missing,group_select_clock_weight_delta_blend,q50_q90,110352,306406.5544490814,240767.92700864316,241164.94313696984,0.0016462431195947147
otf_02,batch_missing,group_select_clock_weight_delta_blend,q90_q99,31944,134036.03500556946,80125.26237672607,80412.16618376959,0.003567915412051481
