fold,train_start,train_end,selection_start,selection_end,valid_start,valid_end,clock,strategy,kind,group_columns,selected_strategy,selected_by_selection,selection_base_r2,selection_strategy_r2,selection_strategy_delta_r2,selection_selected_delta_r2,selection_min_delta,fallback_blend_weight,fallback_alpha,parameter_rows,group_gate_parameter_rows,group_gate_active_groups,group_gate_selection_rows,group_gate_selection_active_rows,group_gate_mean_delta_r2
otf_01,1139,1258,1259,1278,1279,1298,batch_missing,clock_weight_delta_blend,blend,"clock_bucket,weight_bucket,candidate_delta_bucket",group_select_clock_weight_delta_blend,false,0.005506804366577245,0.0020882036913177915,-0.0034186006752594533,0.0001225505858485354,0.0,1.0,,48,,,,,
otf_01,1139,1258,1259,1278,1279,1298,batch_missing,group_select_clock_weight_delta_blend,group_selection,"clock_bucket,weight_bucket,candidate_delta_bucket",group_select_clock_weight_delta_blend,true,0.005506804366577245,0.00562935495242578,0.0001225505858485354,0.0001225505858485354,0.0,,,48,48,6,747296,113182,-0.00522415195342748
otf_02,1159,1278,1279,1298,1299,1318,batch_missing,clock_weight_delta_blend,blend,"clock_bucket,weight_bucket,candidate_delta_bucket",clock_weight_delta_blend,true,0.0014087616433184902,0.004894532927937845,0.0034857712846193545,0.0034857712846193545,0.0,1.0,,72,,,,,
otf_02,1159,1278,1279,1298,1299,1318,batch_missing,group_select_clock_weight_delta_blend,group_selection,"clock_bucket,weight_bucket,candidate_delta_bucket",clock_weight_delta_blend,false,0.0014087616433184902,0.0015301481136844597,0.0001213864703659695,0.0034857712846193545,0.0,,,71,71,9,747296,80530,-0.8480923980153768
otf_03,1179,1298,1299,1318,1319,1338,batch_missing,clock_weight_delta_blend,blend,"clock_bucket,weight_bucket,candidate_delta_bucket",clock_weight_delta_blend,true,0.004127711249410249,0.004956287536501902,0.0008285762870916535,0.0008285762870916535,0.0,1.0,,73,,,,,
otf_03,1179,1298,1299,1318,1319,1338,batch_missing,group_select_clock_weight_delta_blend,group_selection,"clock_bucket,weight_bucket,candidate_delta_bucket",clock_weight_delta_blend,false,0.004127711249410249,0.004551355341413266,0.0004236440920030171,0.0008285762870916535,0.0,,,32,32,8,753104,555087,0.004601618323346805
