fold,train_start,train_end,selection_start,selection_end,valid_start,valid_end,phase,clock,strategy,selected_by_selection,rows,numerator,denominator,weighted_zero_mean_r2,prediction_mean,prediction_std
otf_01,1249,1308,1309,1318,1319,1328,selection,batch_missing,base_ensemble,false,377520,479626.3513671302,479565.6783208101,-0.00012651665676433055,0.02833360729860499,0.059774622982100234
otf_01,1249,1308,1309,1318,1319,1328,selection,batch_missing,batch_missing_clock_simplex,false,377520,479647.169644771,479565.6783208101,-0.00016992734810861165,0.02792381792457432,0.05918606610363594
otf_01,1249,1308,1309,1318,1319,1328,selection,batch_missing,global_blend,false,377520,479647.169644771,479565.6783208101,-0.00016992734810861165,0.02792381792457432,0.05918606610363594
otf_01,1249,1308,1309,1318,1319,1328,selection,batch_missing,clock_blend,false,377520,479647.169644771,479565.6783208101,-0.00016992734810861165,0.02792381792457432,0.05918606610363594
otf_01,1249,1308,1309,1318,1319,1328,selection,batch_missing,clock_weight_blend,false,377520,479639.63994168513,479565.6783208101,-0.00015422625975669568,0.028147091108357277,0.059475985773341004
otf_01,1249,1308,1309,1318,1319,1328,selection,batch_missing,clock_weight_abs_blend,false,377520,479663.5259220075,479565.6783208101,-0.0002040337864461783,0.028198644177987467,0.05971171860743366
otf_01,1249,1308,1309,1318,1319,1328,selection,batch_missing,clock_weight_disagreement_blend,false,377520,479649.9823797408,479565.6783208101,-0.00017579251965216258,0.02800411869027664,0.05943390917592492
otf_01,1249,1308,1309,1318,1319,1328,selection,batch_missing,clock_weight_delta_blend,false,377520,479638.2424896688,479565.6783208101,-0.00015131226469922154,0.028009034932424258,0.05932444318368309
otf_01,1249,1308,1309,1318,1319,1328,selection,batch_missing,clock_weight_shrink,true,377520,479392.9338217091,479565.6783208101,0.00036021030467781046,0.027146318272195723,0.058300749166807844
otf_01,1249,1308,1309,1318,1319,1328,selection,batch_missing,clock_weight_abs_shrink,false,377520,479407.57593288325,479565.6783208101,0.00032967827989782705,0.02734597126725595,0.05855401404598604
otf_01,1249,1308,1309,1318,1319,1328,selection,batch_missing,clock_weight_disagreement_shrink,false,377520,479414.17633779405,479565.6783208101,0.00031591498279548436,0.027224411871419715,0.058310973707117346
otf_01,1249,1308,1309,1318,1319,1328,selection,batch_missing,group_select_clock_blend,false,377520,479566.1469175651,479565.6783208101,-9.771273803416136e-7,0.02788051883694876,0.05865414633268606
otf_01,1249,1308,1309,1318,1319,1328,selection,batch_missing,group_select_clock_weight_blend,false,377520,479581.71445063344,479565.6783208101,-0.000033438860511214585,0.02813564892700728,0.059289978378208624
