fold,train_start,train_end,selection_start,selection_end,valid_start,valid_end,phase,clock,strategy,selected_by_selection,rows,numerator,denominator,weighted_zero_mean_r2,prediction_mean,prediction_std
otf_02,1589,1648,1649,1658,1659,1668,validation,batch_missing,selection_chosen_gate,false,373648,559989.6509887086,563032.3038469743,0.005404046690529962,-0.00792706385443985,0.03381993560428356
otf_03,1599,1658,1659,1668,1669,1678,selection,batch_missing,base_ensemble,false,373648,559872.4815044518,563032.3038469743,0.005612151062972082,-0.006770665533597877,0.03682927062686208
otf_03,1599,1658,1659,1668,1669,1678,selection,batch_missing,batch_missing_clock_simplex,false,373648,560073.765052794,563032.3038469743,0.005254651951523526,-0.006969108562748055,0.03585744198315336
otf_03,1599,1658,1659,1668,1669,1678,selection,batch_missing,clock_weight_delta_blend,false,373648,560003.9308121203,563032.3038469743,0.005378684338646855,-0.007011366046510819,0.03569179359363269
otf_03,1599,1658,1659,1668,1669,1678,selection,batch_missing,group_select_clock_weight_delta_blend,true,373648,559858.280408287,563032.3038469743,0.005637373587626282,-0.006806964456050448,0.03686313046077787
otf_03,1599,1658,1659,1668,1669,1678,validation,batch_missing,base_ensemble,false,366872,396318.086642223,397479.23262560944,0.0029212745926782135,-0.00661444383593912,0.04704108396611317
otf_03,1599,1658,1659,1668,1669,1678,validation,batch_missing,batch_missing_clock_simplex,false,366872,396311.38064554415,397479.23262560944,0.002938145906015932,-0.006871166366944558,0.04758251252686427
otf_03,1599,1658,1659,1668,1669,1678,validation,batch_missing,clock_weight_delta_blend,false,366872,396338.0131845798,397479.23262560944,0.0028711423072123043,-0.006890872147760588,0.04739994104258045
otf_03,1599,1658,1659,1668,1669,1678,validation,batch_missing,group_select_clock_weight_delta_blend,true,366872,396329.26808571926,397479.23262560944,0.0028931437053802966,-0.006629150343176488,0.047058859947239934
otf_03,1599,1658,1659,1668,1669,1678,validation,batch_missing,selection_chosen_gate,false,366872,396329.26808571926,397479.23262560944,0.0028931437053802966,-0.006629150343176488,0.047058859947239934
otf_04,1609,1668,1669,1678,1679,1688,selection,batch_missing,base_ensemble,true,366872,395840.47735378594,397479.23262560944,0.0041228701710991356,-0.007027479751392343,0.07908121819724832
otf_04,1609,1668,1669,1678,1679,1688,selection,batch_missing,batch_missing_clock_simplex,false,366872,395840.47735378594,397479.23262560944,0.0041228701710991356,-0.007027479751392343,0.07908121819724832
otf_04,1609,1668,1669,1678,1679,1688,selection,batch_missing,clock_weight_delta_blend,false,366872,395840.47735378594,397479.23262560944,0.0041228701710991356,-0.007027479751392343,0.07908121819724832
otf_04,1609,1668,1669,1678,1679,1688,selection,batch_missing,group_select_clock_weight_delta_blend,false,366872,395840.47735378594,397479.23262560944,0.0041228701710991356,-0.007027479751392343,0.07908121819724832
otf_04,1609,1668,1669,1678,1679,1688,validation,batch_missing,base_ensemble,true,375584,387836.4230238876,390285.5554654131,0.006275232088989058,-0.003956462731111971,0.058361691881813255
otf_04,1609,1668,1669,1678,1679,1688,validation,batch_missing,batch_missing_clock_simplex,false,375584,387836.4230238876,390285.5554654131,0.006275232088989058,-0.003956462731111971,0.058361691881813255
otf_04,1609,1668,1669,1678,1679,1688,validation,batch_missing,clock_weight_delta_blend,false,375584,387836.4230238876,390285.5554654131,0.006275232088989058,-0.003956462731111971,0.058361691881813255
otf_04,1609,1668,1669,1678,1679,1688,validation,batch_missing,group_select_clock_weight_delta_blend,false,375584,387836.4230238876,390285.5554654131,0.006275232088989058,-0.003956462731111971,0.058361691881813255
otf_04,1609,1668,1669,1678,1679,1688,validation,batch_missing,selection_chosen_gate,false,375584,387836.4230238876,390285.5554654131,0.006275232088989058,-0.003956462731111971,0.058361691881813255
otf_05,1619,1678,1679,1688,1689,1698,selection,batch_missing,base_ensemble,false,375584,387646.27299122675,390285.5554654131,0.006762439545165866,-0.002632495791213246,0.05632286669711544
otf_05,1619,1678,1679,1688,1689,1698,selection,batch_missing,batch_missing_clock_simplex,false,375584,387631.0796800456,390285.5554654131,0.006801368249978013,-0.0026172263596984666,0.05696609870168604
otf_05,1619,1678,1679,1688,1689,1698,selection,batch_missing,clock_weight_delta_blend,true,375584,387637.71354173415,390285.5554654131,0.0067843707936395825,-0.0026572114035416095,0.056186613953944406
otf_05,1619,1678,1679,1688,1689,1698,selection,batch_missing,group_select_clock_weight_delta_blend,false,375584,387642.5561430467,390285.5554654131,0.006771962952138,-0.002630546881877933,0.05630536107687188
otf_05,1619,1678,1679,1688,1689,1698,validation,batch_missing,base_ensemble,false,376552,409641.09449947637,410591.6385466263,0.0023150594359753196,-0.0030101361514784926,0.04167268921402388
otf_05,1619,1678,1679,1688,1689,1698,validation,batch_missing,batch_missing_clock_simplex,false,376552,409645.3578739877,410591.6385466263,0.002304675945151158,-0.0030187274611758567,0.04157502697608378
otf_05,1619,1678,1679,1688,1689,1698,validation,batch_missing,clock_weight_delta_blend,true,376552,409645.4526638418,410591.6385466263,0.002304445083523232,-0.003045328408139714,0.041478848870929674
otf_05,1619,1678,1679,1688,1689,1698,validation,batch_missing,group_select_clock_weight_delta_blend,false,376552,409640.14431563066,410591.6385466263,0.0023173736181371085,-0.0030166208197542847,0.04166144684320519
otf_05,1619,1678,1679,1688,1689,1698,validation,batch_missing,selection_chosen_gate,false,376552,409645.4526638418,410591.6385466263,0.002304445083523232,-0.003045328408139714,0.041478848870929674
