fold,train_start,train_end,selection_start,selection_end,valid_start,valid_end,clock,strategy,kind,group_columns,selected_strategy,selected_by_selection,selection_base_r2,selection_strategy_r2,selection_strategy_delta_r2,selection_selected_delta_r2,selection_min_delta,fallback_blend_weight,fallback_alpha,parameter_rows
otf_01,1649,1688,1689,1693,1694,1698,batch_missing,global_blend,blend,"",global_blend,true,0.0015692729875748102,0.001655148294369524,0.00008587530679471378,0.00008587530679471378,0.0,1.0,,1
otf_01,1649,1688,1689,1693,1694,1698,batch_missing,clock_blend,blend,clock_bucket,global_blend,false,0.0015692729875748102,0.001655148294369524,0.00008587530679471378,0.00008587530679471378,0.0,1.0,,2
otf_01,1649,1688,1689,1693,1694,1698,batch_missing,clock_weight_blend,blend,"clock_bucket,weight_bucket",global_blend,false,0.0015692729875748102,0.0016299710583824734,0.00006069807080766321,0.00008587530679471378,0.0,1.0,,8
otf_01,1649,1688,1689,1693,1694,1698,batch_missing,clock_weight_shrink,shrink,"clock_bucket,weight_bucket",global_blend,false,0.0015692729875748102,0.001598317950715633,0.000029044963140822944,0.00008587530679471378,0.0,,1.0,8
