fold,clock,strategy,weight_bucket,rows,weight_sum,numerator,denominator,weighted_zero_mean_r2
otf_02,batch_missing,base_ensemble,q90_q99,18392,91612.0128364563,39253.028002389925,39393.69703047081,0.0035708511433206747
otf_02,batch_missing,base_ensemble,q99_q100,1936,12212.428951263428,6571.559350892785,6601.089303098931,0.004473496850327829
otf_02,batch_missing,batch_missing_clock_simplex,q00_q50,548856,849748.6753015518,552169.2599520268,554757.1434570105,0.004664894423634047
otf_02,batch_missing,batch_missing_clock_simplex,q50_q90,171336,553520.9549427032,358767.98691663984,359759.60668200336,0.0027563399196175453
otf_02,batch_missing,batch_missing_clock_simplex,q90_q99,18392,91612.0128364563,39233.51091464087,39393.69703047081,0.004066287957335768
otf_02,batch_missing,batch_missing_clock_simplex,q99_q100,1936,12212.428951263428,6561.457451790869,6601.089303098931,0.00600383504726365
otf_02,batch_missing,clock_weight_delta_blend,q00_q50,548856,849748.6753015518,551432.7944579157,554757.1434570105,0.005992440184508285
otf_02,batch_missing,clock_weight_delta_blend,q50_q90,171336,553520.9549427032,358746.099527448,359759.60668200336,0.002817178848683821
otf_02,batch_missing,clock_weight_delta_blend,q90_q99,18392,91612.0128364563,39242.34326503101,39393.69703047081,0.003842080760349198
otf_02,batch_missing,clock_weight_delta_blend,q99_q100,1936,12212.428951263428,6561.457451790869,6601.089303098931,0.00600383504726365
otf_02,batch_missing,group_select_clock_weight_delta_blend,q00_q50,548856,849748.6753015518,551132.1098049297,554757.1434570105,0.006534451506998384
otf_02,batch_missing,group_select_clock_weight_delta_blend,q50_q90,171336,553520.9549427032,358791.4527629372,359759.60668200336,0.0026911134576649287
otf_02,batch_missing,group_select_clock_weight_delta_blend,q90_q99,18392,91612.0128364563,39253.775600166395,39393.69703047081,0.0035518735445465577
otf_02,batch_missing,group_select_clock_weight_delta_blend,q99_q100,1936,12212.428951263428,6570.341120669221,6601.089303098931,0.004658046728026388
otf_02,batch_missing,selection_chosen_gate,q00_q50,548856,849748.6753015518,551132.1098049297,554757.1434570105,0.006534451506998384
otf_02,batch_missing,selection_chosen_gate,q50_q90,171336,553520.9549427032,358791.4527629372,359759.60668200336,0.0026911134576649287
otf_02,batch_missing,selection_chosen_gate,q90_q99,18392,91612.0128364563,39253.775600166395,39393.69703047081,0.0035518735445465577
otf_02,batch_missing,selection_chosen_gate,q99_q100,1936,12212.428951263428,6570.341120669221,6601.089303098931,0.004658046728026388
otf_03,batch_missing,base_ensemble,q00_q50,464640,656579.9699754715,383589.9293668395,384544.31194681994,0.0024818533269903575
otf_03,batch_missing,base_ensemble,q50_q90,247808,698094.607635498,345181.0095792312,345950.5026264793,0.002224286542167331
otf_03,batch_missing,base_ensemble,q90_q99,39688,175315.21311569214,69911.07951506757,70382.3794387401,0.0066962772135708
otf_03,batch_missing,batch_missing_clock_simplex,q00_q50,464640,656579.9699754715,383562.1394858301,384544.31194681994,0.0025541203717652783
otf_03,batch_missing,batch_missing_clock_simplex,q50_q90,247808,698094.607635498,345127.1569281701,345950.5026264793,0.0023799523112650878
otf_03,batch_missing,batch_missing_clock_simplex,q90_q99,39688,175315.21311569214,69907.98738869313,70382.3794387401,0.006740210459350471
otf_03,batch_missing,clock_weight_delta_blend,q00_q50,464640,656579.9699754715,383562.04648256034,384544.31194681994,0.0025543622249584175
otf_03,batch_missing,clock_weight_delta_blend,q50_q90,247808,698094.607635498,345130.06039323146,345950.5026264793,0.0023715595931180777
otf_03,batch_missing,clock_weight_delta_blend,q90_q99,39688,175315.21311569214,69910.58977632942,70382.3794387401,0.0067032354713344455
otf_03,batch_missing,group_select_clock_weight_delta_blend,q00_q50,464640,656579.9699754715,383578.7025679077,384544.31194681994,0.002511048399139515
otf_03,batch_missing,group_select_clock_weight_delta_blend,q50_q90,247808,698094.607635498,345150.6098813056,345950.5026264793,0.0023121595115511706
otf_03,batch_missing,group_select_clock_weight_delta_blend,q90_q99,39688,175315.21311569214,69911.07951506757,70382.3794387401,0.0066962772135708
otf_03,batch_missing,selection_chosen_gate,q00_q50,464640,656579.9699754715,383562.04648256034,384544.31194681994,0.0025543622249584175
otf_03,batch_missing,selection_chosen_gate,q50_q90,247808,698094.607635498,345130.06039323146,345950.5026264793,0.0023715595931180777
otf_03,batch_missing,selection_chosen_gate,q90_q99,39688,175315.21311569214,69910.58977632942,70382.3794387401,0.0067032354713344455
