fold,train_start,train_end,selection_start,selection_end,valid_start,valid_end,clock,strategy,kind,group_columns,selected_strategy,selected_by_selection,selection_base_r2,selection_strategy_r2,selection_strategy_delta_r2,selection_selected_delta_r2,selection_min_delta,fallback_blend_weight,fallback_alpha,parameter_rows,group_gate_parameter_rows,group_gate_active_groups,group_gate_selection_rows,group_gate_selection_active_rows,group_gate_mean_delta_r2
otf_01,1499,1618,1619,1638,1639,1658,batch_missing,clock_weight_delta_blend,blend,"clock_bucket,weight_bucket,candidate_delta_bucket",group_select_clock_weight_delta_blend,false,0.0038104133087103476,0.004577959833419132,0.0007675465247087843,0.0007893228850457401,0.0,1.0,,32,,,,,
otf_01,1499,1618,1619,1638,1639,1658,batch_missing,group_select_clock_weight_delta_blend,group_selection,"clock_bucket,weight_bucket,candidate_delta_bucket",group_select_clock_weight_delta_blend,true,0.0038104133087103476,0.004599736193756088,0.0007893228850457401,0.0007893228850457401,0.0,,,16,16,6,737616,139304,0.004089471251133535
otf_02,1519,1638,1639,1658,1659,1678,batch_missing,clock_weight_delta_blend,blend,"clock_bucket,weight_bucket,candidate_delta_bucket",group_select_clock_weight_delta_blend,false,0.002660789858018875,0.002893606405535043,0.0002328165475161681,0.00025973151852576315,0.0,1.0,,74,,,,,
otf_02,1519,1638,1639,1658,1659,1678,batch_missing,group_select_clock_weight_delta_blend,group_selection,"clock_bucket,weight_bucket,candidate_delta_bucket",group_select_clock_weight_delta_blend,true,0.002660789858018875,0.002920521376544638,0.00025973151852576315,0.00025973151852576315,0.0,,,44,44,7,743424,73821,0.0020949817601943936
otf_03,1539,1658,1659,1678,1679,1698,batch_missing,clock_weight_delta_blend,blend,"clock_bucket,weight_bucket,candidate_delta_bucket",clock_weight_delta_blend,true,0.003900025857880518,0.004377360957695142,0.0004773350998146242,0.0004773350998146242,0.0,1.0,,57,,,,,
otf_03,1539,1658,1659,1678,1679,1698,batch_missing,group_select_clock_weight_delta_blend,group_selection,"clock_bucket,weight_bucket,candidate_delta_bucket",clock_weight_delta_blend,false,0.003900025857880518,0.004258527367078768,0.0003585015091982502,0.0004773350998146242,0.0,,,56,56,11,740520,323130,0.0008158818942192976
