fold,clock,strategy,weight_bucket,rows,weight_sum,numerator,denominator,weighted_zero_mean_r2
rw_01,row_activity,clock_predabs_shrink,q00_q50,496584,675576.1768107414,685044.4326504635,687981.4607247554,0.0042690511909985185
rw_01,row_activity,clock_predabs_shrink,q50_q90,1105456,2862822.866481781,1994492.0931332489,2008397.8044621558,0.006923783374992665
rw_01,row_activity,clock_predabs_shrink,q90_q99,522720,2306325.188943863,1351179.4704351625,1366086.9806122268,0.010912562954361271
rw_01,row_activity,clock_predabs_shrink,q99_q100,33880,250918.80880355835,139994.3512598345,140981.5267104602,0.0070021617275650705
rw_01,row_activity,clock_simplex,q00_q50,496584,675576.1768107414,685547.5145402198,687981.4607247554,0.0035378078094888687
rw_01,row_activity,clock_simplex,q50_q90,1105456,2862822.866481781,1995301.1475226132,2008397.8044621558,0.006520947648142816
rw_01,row_activity,clock_simplex,q90_q99,522720,2306325.188943863,1351784.725213012,1366086.9806122268,0.010469505677306978
rw_01,row_activity,clock_simplex,q99_q100,33880,250918.80880355835,139858.6601765802,140981.5267104602,0.007964635935501563
rw_01,batch_missing,clock_shrink,q00_q50,496584,675576.1768107414,685046.0246574234,687981.4607247554,0.004266737165038892
rw_01,batch_missing,clock_shrink,q50_q90,1105456,2862822.866481781,1994519.3030638576,2008397.8044621558,0.006910235296744283
rw_01,batch_missing,clock_shrink,q90_q99,522720,2306325.188943863,1351182.8643158555,1366086.9806122268,0.01091007857324855
rw_01,batch_missing,clock_shrink,q99_q100,33880,250918.80880355835,139994.4835344607,140981.5267104602,0.007001223486724051
rw_01,batch_missing,clock_weight_shrink,q00_q50,496584,675576.1768107414,685046.0246574234,687981.4607247554,0.004266737165038892
rw_01,batch_missing,clock_weight_shrink,q50_q90,1105456,2862822.866481781,1994519.3030638576,2008397.8044621558,0.006910235296744283
rw_01,batch_missing,clock_weight_shrink,q90_q99,522720,2306325.188943863,1351182.8643158555,1366086.9806122268,0.01091007857324855
rw_01,batch_missing,clock_weight_shrink,q99_q100,33880,250918.80880355835,139994.4835344607,140981.5267104602,0.007001223486724051
rw_01,batch_missing,clock_predabs_shrink,q00_q50,496584,675576.1768107414,685046.0246574234,687981.4607247554,0.004266737165038892
rw_01,batch_missing,clock_predabs_shrink,q50_q90,1105456,2862822.866481781,1994519.3030638576,2008397.8044621558,0.006910235296744283
rw_01,batch_missing,clock_predabs_shrink,q90_q99,522720,2306325.188943863,1351182.8643158555,1366086.9806122268,0.01091007857324855
rw_01,batch_missing,clock_predabs_shrink,q99_q100,33880,250918.80880355835,139994.4835344607,140981.5267104602,0.007001223486724051
rw_01,batch_missing,clock_simplex,q00_q50,496584,675576.1768107414,684903.4768487511,687981.4607247554,0.004473934330674889
rw_01,batch_missing,clock_simplex,q50_q90,1105456,2862822.866481781,1994524.599544272,2008397.8044621558,0.0069075981297435085
rw_01,batch_missing,clock_simplex,q90_q99,522720,2306325.188943863,1350939.5405664686,1366086.9806122268,0.011088195891428287
rw_01,batch_missing,clock_simplex,q99_q100,33880,250918.80880355835,139953.75296123032,140981.5267104602,0.007290130651944615
rw_02,none,base_ensemble,q00_q50,1108360,1970575.4931893349,1234411.2495295058,1254949.500193345,0.016365798512748775
rw_02,none,base_ensemble,q50_q90,808280,2789403.2537727356,1514123.0844855711,1537107.175513484,0.014952822674993316
rw_02,none,base_ensemble,q90_q99,246840,1315415.5010414124,569050.4860854702,576753.2216574668,0.013355340347923184
rw_02,none,base_ensemble,q99_q100,19360,147901.09384155273,49186.26720106303,49837.04917171167,0.013058196291004243
rw_02,none,global_shrink,q00_q50,1108360,1970575.4931893349,1234411.2495295058,1254949.500193345,0.016365798512748775
rw_02,none,global_shrink,q50_q90,808280,2789403.2537727356,1514123.0844855711,1537107.175513484,0.014952822674993316
rw_02,none,global_shrink,q90_q99,246840,1315415.5010414124,569050.4860854702,576753.2216574668,0.013355340347923184
rw_02,none,global_shrink,q99_q100,19360,147901.09384155273,49186.26720106303,49837.04917171167,0.013058196291004243
rw_02,row_activity,clock_shrink,q00_q50,1108360,1970575.4931893349,1234411.2495295058,1254949.500193345,0.016365798512748775
rw_02,row_activity,clock_shrink,q50_q90,808280,2789403.2537727356,1514123.0844855711,1537107.175513484,0.014952822674993316
rw_02,row_activity,clock_shrink,q90_q99,246840,1315415.5010414124,569050.4860854702,576753.2216574668,0.013355340347923184
rw_02,row_activity,clock_shrink,q99_q100,19360,147901.09384155273,49186.26720106303,49837.04917171167,0.013058196291004243
rw_02,row_activity,clock_weight_shrink,q00_q50,1108360,1970575.4931893349,1234466.328145119,1254949.500193345,0.016321909403581802
rw_02,row_activity,clock_weight_shrink,q50_q90,808280,2789403.2537727356,1514386.8649701774,1537107.175513484,0.014781214286971656
rw_02,row_activity,clock_weight_shrink,q90_q99,246840,1315415.5010414124,569050.4860854702,576753.2216574668,0.013355340347923184
rw_02,row_activity,clock_weight_shrink,q99_q100,19360,147901.09384155273,49186.26720106303,49837.04917171167,0.013058196291004243
rw_02,row_activity,clock_predabs_shrink,q00_q50,1108360,1970575.4931893349,1234416.9925111528,1254949.500193345,0.016361222247611384
rw_02,row_activity,clock_predabs_shrink,q50_q90,808280,2789403.2537727356,1514127.9197958088,1537107.175513484,0.014949676954047697
rw_02,row_activity,clock_predabs_shrink,q90_q99,246840,1315415.5010414124,569050.524925418,576753.2216574668,0.013355273005520418
rw_02,row_activity,clock_predabs_shrink,q99_q100,19360,147901.09384155273,49186.26720106303,49837.04917171167,0.013058196291004243
rw_02,row_activity,clock_simplex,q00_q50,1108360,1970575.4931893349,1234951.4152010109,1254949.500193345,0.015935370299165807
rw_02,row_activity,clock_simplex,q50_q90,808280,2789403.2537727356,1514713.9094772968,1537107.175513484,0.014568448051585414
rw_02,row_activity,clock_simplex,q90_q99,246840,1315415.5010414124,567153.6011928559,576753.2216574668,0.016644242466515746
