feature,transform,alpha,train_r2,valid_r2,train_corr,valid_corr,train_tail_low_mean,train_tail_high_mean,train_tail_spread,valid_tail_low_mean,valid_tail_high_mean,valid_tail_spread,train_binned_mi,valid_binned_mi
feature_15,sign,-0.002134844096851619,6.083140180135338e-6,-0.000031369751242626975,-0.00427808219395852,0.006498163167333897,-0.00015262207114508477,-0.008571775683256936,-0.008419153612111851,-0.0031068208901132,-0.0023285846740428912,0.0007782362160703086,0.0008497350458122996,0.0
feature_15,bottom05_indicator,-0.01971584870144396,0.00003140014283553594,-0.00003141257490546501,-0.005089238957239849,-0.004094024698201166,-0.0012420024239464334,-0.01971584870144396,-0.018473846277497527,-0.00034584720356804045,-0.007873836199350859,-0.007527988995782818,0.0,0.0024352373713318973
feature_72,positive_indicator,0.004284402148559377,7.246293038942753e-6,-0.000031419714761948825,0.004974720035553801,-0.0031135068873216474,-0.005150536355255802,0.004284402148559376,0.009434938503815177,-0.0007414645489888395,-0.00633517935656514,-0.005593714807576301,0.015652867391148986,0.017804087494745238
feature_08,sign,0.00693392350151253,0.00006417318384877024,-0.00003148533394159436,0.008262458186889024,0.002761885620402313,-0.010124824695667172,0.004226999246146955,0.014351823941814126,-0.004816464236876754,-0.00031732765495090303,0.00449913658192585,0.0006803271216481604,0.00009150741386513468
feature_51,abs_z,-0.007766496674943849,0.00007028018383570256,-0.00003218433091523032,-0.010270421964626969,0.0028949129730434274,0.012303104946559902,-0.05931989296707653,-0.07162299791363644,-0.015261762373352939,0.03128506338014457,0.04654682575349751,0.000961463026672616,0.0010252939645049109
feature_23,top05_indicator,-0.016561014981209255,0.00002363201392152625,-0.00003263291854516126,-0.0043099639176830545,0.0025537775290271295,-0.0013800449028651739,-0.016561014981209255,-0.015180970078344081,-0.00275226098895607,-0.0023285846740428912,0.00042367631491317887,0.0,0.0
feature_71,positive_indicator,0.005587940241037846,0.00001007822265264302,-0.000033133304849108924,0.00518575687224107,-0.0018303759260568239,-0.004894997214575386,0.005587940241037843,0.010482937455613229,-0.0014641888975883647,-0.004871041000350086,-0.003406852102761721,0.011649927265227247,0.014453451033741353
feature_77,signed_tail05,-0.007942133970351217,5.986597983231867e-6,-0.00003335043444741004,-0.0024461159052415284,0.0027384014548768308,-0.001815681362229408,-0.017682630572783412,-0.015866949210554003,-0.008385554292154549,0.003760718950333546,0.012146273242488095,0.00004758453108080361,0.0008121395887078784
feature_78,rank,-0.012110963787304765,0.000014857363751619168,-0.00003352522097488375,-0.004147696217325497,0.002075472802398169,-0.007878700155822515,-0.011533766639228803,-0.0036550664834062874,-0.005472574175745896,0.026640311375723418,0.032112885551469315,0.007824718722808995,0.008453140414885436
feature_56,abs_z,0.004201973435830008,0.000023154459473651023,-0.000033554169654115285,0.011577995908396558,0.0022061688884134874,-0.011909513914472744,0.01882312030052427,0.030732634214997015,0.0004313810787189113,0.010774602834273454,0.010343221755554542,0.009066370128740339,0.007562591132068972
feature_75,signed_tail05,-0.011519009106630403,0.000012161689368017647,-0.00003410280871141147,-0.0034684383436922495,0.0007935922563864649,0.009706259067322347,-0.013237749648550332,-0.02294400871587268,-0.0022446810832490757,0.002149399906816183,0.004394080990065259,0.0000670357820813413,0.0005818966688425546
feature_74,top05_indicator,-0.020554310422739464,0.000019986296572405138,-0.000034272206583363385,-0.004029351907940626,0.0004681618479315075,-0.001691500302655296,-0.020554310422739468,-0.018862810120084172,-0.002422396798826003,-0.0007960207004093389,0.0016263760984166643,0.0,0.0
feature_55,sign,0.003524381357711974,0.00001657911276187196,-0.00003482755905603874,0.004225538519604429,-0.0011630606932088406,-0.006221171663707805,0.0011045399946520854,0.00732571165835989,-0.0011219049389213165,-0.0030639417660888817,-0.0019420368271675652,0.0034653502240128272,0.008338835122878441
feature_35,bottom05_indicator,-0.01441538672987181,0.000012849300997985758,-0.000035500310174185756,-0.0030696891345686583,0.00426725683787764,-0.0017744424077081147,-0.01441538672987181,-0.012640944322163694,-0.0029880708334480877,-0.0023285846740428912,0.0006594861594051964,0.0,0.0
feature_74,z,-0.004037299082480826,0.000015412034139239417,-0.000035678345972289804,-0.004209406086141241,0.00047816324760583745,-0.012075923155426858,-0.020554310422739468,-0.00847838726731261,-0.00401909642309441,-0.0021766041397447596,0.0018424922833496504,0.00869344341230526,0.008845349612042957
feature_60,bottom05_indicator,0.013038078870824683,0.000010733345663371807,-0.000036547976903555934,0.003964120701753918,-0.003017860773459954,-0.0031246426983544324,0.013038078870824674,0.016162721569179108,-0.0017916978597723669,-0.0023285846740428912,-0.0005368868142705244,0.0,0.0
feature_61,bottom05_indicator,0.013320870440426616,0.00001167872358143196,-0.0000365603133569703,0.0041259022807969645,-0.002198945312728321,-0.003173386925820508,0.013320870440426624,0.01649425736624713,-0.0018990025258454498,-0.009712184984142917,-0.007813182458297468,0.0,0.0
feature_56,square_z,0.004217509644274715,0.00006856636495378154,-0.000036813617839248636,0.012080379739988973,0.004164968313713467,-0.011909513914472744,0.01882312030052427,0.030732634214997015,0.0004313810787189113,0.010774602834273454,0.010343221755554542,0.009066370128740339,0.007562591132068972
feature_26,z,0.004627574831253081,0.00003063212985821018,-0.00003702155199691859,0.005851445761775744,0.0017784175667598906,-0.011146576825049399,0.013500482414484084,0.024647059239533482,-0.004454076369237004,-0.008742343736397885,-0.004288267367160881,0.0008893946094158597,0.0008854474466781533
feature_38,positive_indicator,0.006776956693250843,0.00003178970273809423,-0.00003750426736770507,0.010956085301373538,0.0029983410778117127,-0.01220261120236534,0.006776956693250842,0.01897956789561618,-0.00490479487378918,-0.00003947647191717009,0.00486531840187201,0.0005076537444906057,0.002292595410235415
feature_38,rank,0.033369464142604985,0.00012153397264635935,-0.00003766448337283457,0.01106957687583702,0.004199589101851731,-0.02310917938119178,-0.012972925828466025,0.010136253552725755,-0.02416407403491633,-0.007542121460011879,0.016621952574904453,0.008384999065207607,0.007668049454677581
feature_43,z,0.004793107535541023,0.00002672328360986409,-0.00003814584012173938,0.00511574490277761,-0.004762404350675951,-0.027360239101296882,0.02143720122929149,0.048797440330588374,0.028792274598316955,0.007896692597744448,-0.020895582000572507,0.0029811113967899965,0.0046849113031134215
feature_70,square_z,-0.00016538289216978252,0.000010336231964225284,-0.00003832445681339891,-0.0030738650486184294,0.0005159044260117502,0.009044388733618012,-0.03151721298406473,-0.04056160171768274,-0.0009010508198830541,-0.03269875856480857,-0.03179770774492552,0.006888884941336854,0.006419067291544443
feature_10,bottom05_indicator,0.004009579047511255,4.868428033044658e-6,-0.00003839892443524562,0.003986467355596831,-0.007026317145491038,-0.004229287550436579,0.004009579047511254,0.008238866597947833,0.0005148362643679715,-0.013717959539914748,-0.01423279580428272,0.00019457177127489006,0.00011856442262375103
feature_25,signed_tail05,0.00606042454410611,5.162539601921701e-6,-0.00003869457369942708,0.0025225648732108926,-0.006441736437980511,-0.011387241832247666,0.0030111819806896414,0.014398423812937308,-0.0008870788210235498,-0.019322142839769296,-0.018435064018745746,0.00030090923122603975,0.00012165226795485913
feature_34,rank,0.01763772760074295,0.00003423123746626455,-0.00003900321165639653,0.005835196462897604,0.003313781800431658,-0.022932226911353295,0.02251797301420885,0.045450199925562144,0.0019669226375564424,0.0010870461901311605,-0.0008798764474252819,0.0003982437620003943,0.0008672396220044514
