fold,train_start,train_end,valid_start,valid_end,clock,strategy,rows,numerator,denominator,weighted_zero_mean_r2,prediction_mean,prediction_std
rw_01,1479,1598,1599,1618,symbol_activity_ewm,clock_simplex,742456,1710395.883875332,1715907.938301224,0.003212325266907401,-0.005203044799702607,0.03846744112958655
rw_01,1479,1598,1599,1618,batch_activity,clock_shrink,742456,1710497.4937136981,1715907.938301224,0.003153108897486878,-0.004715558653406856,0.03906939486243885
rw_01,1479,1598,1599,1618,batch_activity,clock_weight_shrink,742456,1710569.437465651,1715907.938301224,0.003111181384741535,-0.004345385600028431,0.037166272036173245
rw_01,1479,1598,1599,1618,batch_activity,clock_predabs_shrink,742456,1710518.9724595929,1715907.938301224,0.0031405914742526075,-0.00463070817347007,0.03830612866867615
rw_01,1479,1598,1599,1618,batch_activity,clock_simplex,742456,1710378.648463744,1715907.9383012238,0.003222369751930798,-0.005494052680481532,0.04119521377938805
rw_01,1479,1598,1599,1618,batch_weight,clock_shrink,742456,1710529.1643023358,1715907.938301224,0.0031346518533000856,-0.004509885954712373,0.0383880875238901
rw_01,1479,1598,1599,1618,batch_weight,clock_weight_shrink,742456,1711641.9844035918,1715907.938301224,0.002486120497732225,-0.0035136744076503757,0.036660002235014616
rw_01,1479,1598,1599,1618,batch_weight,clock_predabs_shrink,742456,1710991.6001009592,1715907.938301224,0.002865152663803272,-0.004274715611135281,0.03808957563216688
rw_01,1479,1598,1599,1618,batch_weight,clock_simplex,742456,1710476.1370370863,1715907.9383012238,0.0031655551809586235,-0.004084860023348751,0.041705760550345125
rw_01,1479,1598,1599,1618,symbol_weight_cum,clock_shrink,742456,1711329.8086358479,1715907.938301224,0.0026680508686897086,-0.005830518822745346,0.03262375504635527
rw_01,1479,1598,1599,1618,symbol_weight_cum,clock_weight_shrink,742456,1710954.7808461736,1715907.938301224,0.0028866102571645236,-0.005430634646953066,0.03157202983319655
rw_01,1479,1598,1599,1618,symbol_weight_cum,clock_predabs_shrink,742456,1711175.373684721,1715907.938301224,0.002758052754967877,-0.005727057860129718,0.03310507430357247
rw_01,1479,1598,1599,1618,symbol_weight_cum,clock_simplex,742456,1710130.416068402,1715907.938301224,0.0033670350861259024,-0.005216200581954532,0.03793157820905098
rw_01,1479,1598,1599,1618,batch_missing,clock_shrink,742456,1710644.1988882136,1715907.938301224,0.003067611784710045,-0.005687017756313302,0.036007788023161784
rw_01,1479,1598,1599,1618,batch_missing,clock_weight_shrink,742456,1710650.3009089993,1715907.938301224,0.003064055637757468,-0.0056768038308036665,0.03602472685849265
rw_01,1479,1598,1599,1618,batch_missing,clock_predabs_shrink,742456,1710644.1988882136,1715907.938301224,0.003067611784710045,-0.005687017756313302,0.036007788023161784
rw_01,1479,1598,1599,1618,batch_missing,clock_simplex,742456,1710397.4321954763,1715907.938301224,0.00321142293403176,-0.004786483573829575,0.04028929076077117
rw_02,1499,1618,1619,1638,none,base_ensemble,737616,1256871.9628654667,1261533.1712373619,0.0036948757893724427,-0.00516362998851685,0.031574323152953235
rw_02,1499,1618,1619,1638,none,global_shrink,737616,1256871.9628654667,1261533.1712373619,0.0036948757893724427,-0.00516362998851685,0.031574323152953235
rw_02,1499,1618,1619,1638,clock_time,clock_shrink,737616,1257181.9463391819,1261533.1712373619,0.0034491561517261404,-0.005292280184961912,0.028702184525648718
rw_02,1499,1618,1619,1638,clock_time,clock_weight_shrink,737616,1257489.2049411,1261533.1712373619,0.0032055964824891925,-0.005116427336156982,0.029186477934528488
rw_02,1499,1618,1619,1638,clock_time,clock_predabs_shrink,737616,1256954.7381893536,1261533.1712373619,0.00362926092820659,-0.0055557069898707736,0.029196498612633483
rw_02,1499,1618,1619,1638,clock_time,clock_simplex,737616,1256679.7795021064,1261533.1712373619,0.003847216899175998,-0.004989516919151841,0.035278415771805384
rw_02,1499,1618,1619,1638,row_activity,clock_shrink,737616,1256853.3728956385,1261533.1712373619,0.0037096118028614455,-0.004945371528260007,0.03059529030543587
rw_02,1499,1618,1619,1638,row_activity,clock_weight_shrink,737616,1257084.794072518,1261533.1712373619,0.0035261674177626823,-0.004399673493766414,0.029342693912607784
rw_02,1499,1618,1619,1638,row_activity,clock_predabs_shrink,737616,1256970.9300060084,1261533.1712373619,0.003616425897765896,-0.004795123904003882,0.030241525179184027
rw_02,1499,1618,1619,1638,row_activity,clock_simplex,737616,1256322.3104721543,1261533.1712373619,0.004130577684371528,-0.005051718161814654,0.034776417109479506
rw_02,1499,1618,1619,1638,symbol_activity_ewm,clock_shrink,737616,1256832.357185203,1261533.1712373619,0.0037262706675782464,-0.004952221274252747,0.030512185821671728
rw_02,1499,1618,1619,1638,symbol_activity_ewm,clock_weight_shrink,737616,1257217.5987616754,1261533.1712373619,0.003420894966601251,-0.004195279920612331,0.02853701047750734
rw_02,1499,1618,1619,1638,symbol_activity_ewm,clock_predabs_shrink,737616,1257063.453653176,1261533.1712373619,0.0035430836747650796,-0.004598158357943535,0.029623909927598405
rw_02,1499,1618,1619,1638,symbol_activity_ewm,clock_simplex,737616,1256695.4081920823,1261533.171237362,0.0038348282515113796,-0.00495914139237701,0.034303749859064064
rw_02,1499,1618,1619,1638,batch_activity,clock_shrink,737616,1257056.6946187913,1261533.1712373619,0.0035484414683918386,-0.004656752183787641,0.030138603132144493
rw_02,1499,1618,1619,1638,batch_activity,clock_weight_shrink,737616,1257193.473595229,1261533.1712373619,0.0034400186543460665,-0.004497157212034832,0.029971719192075082
rw_02,1499,1618,1619,1638,batch_activity,clock_predabs_shrink,737616,1257005.7113123632,1261533.1712373619,0.0035888552344272018,-0.0051125831391511745,0.03113472894596599
rw_02,1499,1618,1619,1638,batch_activity,clock_simplex,737616,1257021.3647341433,1261533.171237362,0.0035764469822013867,-0.005079880141864753,0.03286531191825288
rw_02,1499,1618,1619,1638,batch_weight,clock_shrink,737616,1256882.644370088,1261533.1712373619,0.003686408707519351,-0.004984571116171139,0.030823513903857413
rw_02,1499,1618,1619,1638,batch_weight,clock_weight_shrink,737616,1257151.7014455458,1261533.1712373619,0.003473130863073992,-0.004580122804555852,0.029473143978441148
rw_02,1499,1618,1619,1638,batch_weight,clock_predabs_shrink,737616,1257289.0150081804,1261533.1712373619,0.003364284289899877,-0.004723113523504852,0.029752627732759097
rw_02,1499,1618,1619,1638,batch_weight,clock_simplex,737616,1256564.96871317,1261533.1712373619,0.003938225833030606,-0.0040936794708765845,0.03690074340689708
rw_02,1499,1618,1619,1638,symbol_weight_cum,clock_shrink,737616,1257035.6800934493,1261533.1712373619,0.003565099393701421,-0.0047660924829661284,0.02927559093295175
rw_02,1499,1618,1619,1638,symbol_weight_cum,clock_weight_shrink,737616,1257163.4586392108,1261533.1712373619,0.003463811097305536,-0.004197541704434108,0.028615296838757943
rw_02,1499,1618,1619,1638,symbol_weight_cum,clock_predabs_shrink,737616,1257034.5850904526,1261533.1712373619,0.0035659673875216846,-0.004986703607112465,0.029055475778133947
rw_02,1499,1618,1619,1638,symbol_weight_cum,clock_simplex,737616,1257046.3815886537,1261533.1712373619,0.003556616465587914,-0.005070226168636236,0.03251162185069712
rw_02,1499,1618,1619,1638,batch_missing,clock_shrink,737616,1259952.9877080645,1261533.1712373619,0.001252589757705258,-0.0013224451915258488,0.008086426006929985
rw_02,1499,1618,1619,1638,batch_missing,clock_weight_shrink,737616,1259142.9249448462,1261533.1712373619,0.0018947153725424881,-0.00238666802103789,0.015466821738233941
rw_02,1499,1618,1619,1638,batch_missing,clock_predabs_shrink,737616,1259682.8732432132,1261533.1712373619,0.0014667057801848182,-0.0023372118184530524,0.014706809917744399
rw_02,1499,1618,1619,1638,batch_missing,clock_simplex,737616,1256522.0596283646,1261533.1712373619,0.0039722392745979995,-0.005318552057659569,0.035921591906080255
rw_03,1519,1638,1639,1658,none,base_ensemble,743424,723533.8110381825,725398.6499699302,0.002570778056762313,-0.00472573963998423,0.02618971322609043
rw_03,1519,1638,1639,1658,none,global_shrink,743424,723533.8110381825,725398.6499699302,0.002570778056762313,-0.00472573963998423,0.02618971322609043
rw_03,1519,1638,1639,1658,clock_time,clock_shrink,743424,723683.2859135771,725398.6499699302,0.002364719118824077,-0.004360367905123189,0.02558959358056203
rw_03,1519,1638,1639,1658,clock_time,clock_weight_shrink,743424,723855.2687196782,725398.6499699302,0.002127631820538989,-0.0038384379542927122,0.024116145986327456
rw_03,1519,1638,1639,1658,clock_time,clock_predabs_shrink,743424,723565.3783823733,725398.6499699302,0.002527260820836874,-0.004347583043612242,0.025754572263635873
rw_03,1519,1638,1639,1658,clock_time,clock_simplex,743424,723631.3707224543,725398.6499699302,0.0024362869265736053,-0.0056548664797944825,0.029699612137535285
rw_03,1519,1638,1639,1658,row_activity,clock_shrink,743424,723628.4425064255,725398.6499699302,0.002440323625606422,-0.0047106819340623765,0.025078362873088778
rw_03,1519,1638,1639,1658,row_activity,clock_weight_shrink,743424,723775.9532677854,725398.6499699302,0.002236972321649766,-0.004589548433718108,0.02446380938634597
rw_03,1519,1638,1639,1658,row_activity,clock_predabs_shrink,743424,723673.053878994,725398.6499699302,0.0023788245139521047,-0.00460032832359546,0.025046700765114675
rw_03,1519,1638,1639,1658,row_activity,clock_simplex,743424,723507.2257806399,725398.6499699302,0.002607427225524428,-0.0046932855800822,0.030201816937952587
rw_03,1519,1638,1639,1658,symbol_activity_ewm,clock_shrink,743424,723656.1752654272,725398.6499699302,0.002402092566032743,-0.00473729916759094,0.025328847896523468
rw_03,1519,1638,1639,1658,symbol_activity_ewm,clock_weight_shrink,743424,723857.3323592425,725398.6499699302,0.002124786985406746,-0.004492326238144186,0.024171542285290296
rw_03,1519,1638,1639,1658,symbol_activity_ewm,clock_predabs_shrink,743424,723701.2367040712,725398.6499699302,0.0023399730147407594,-0.004535046993444812,0.024816702297922523
rw_03,1519,1638,1639,1658,symbol_activity_ewm,clock_simplex,743424,723499.7795970187,725398.6499699302,0.0026176921793142904,-0.004749809722272251,0.030367356998737122
rw_03,1519,1638,1639,1658,batch_activity,clock_shrink,743424,723546.9351015034,725398.6499699302,0.002552685848675851,-0.004719568756563728,0.026138825516774825
rw_03,1519,1638,1639,1658,batch_activity,clock_weight_shrink,743424,723592.9970829629,725398.6499699302,0.0024891869967529345,-0.004685274263950342,0.025771636872957658
rw_03,1519,1638,1639,1658,batch_activity,clock_predabs_shrink,743424,723538.174290749,725398.6499699302,0.0025647630847649427,-0.004707937501013702,0.026098901875614446
rw_03,1519,1638,1639,1658,batch_activity,clock_simplex,743424,723615.1350154346,725398.6499699302,0.002458668698335109,-0.004503180259060058,0.027368398088119673
rw_03,1519,1638,1639,1658,batch_weight,clock_shrink,743424,723522.9000836216,725398.6499699302,0.002585819378608356,-0.004404639391001601,0.024879458190484857
rw_03,1519,1638,1639,1658,batch_weight,clock_weight_shrink,743424,723782.6134241313,725398.6499699302,0.0022277909475926228,-0.004338096223628102,0.024751825333372363
rw_03,1519,1638,1639,1658,batch_weight,clock_predabs_shrink,743424,723507.2366571492,725398.6499699302,0.002607412231687256,-0.004414640094335932,0.025258816950890915
rw_03,1519,1638,1639,1658,batch_weight,clock_simplex,743424,723639.9484081091,725398.6499699302,0.0024244621380173914,-0.003995646943782215,0.02726876105892538
rw_03,1519,1638,1639,1658,symbol_weight_cum,clock_shrink,743424,723655.0361255882,725398.6499699302,0.0024036629299134527,-0.004325103242714335,0.02536274000610898
rw_03,1519,1638,1639,1658,symbol_weight_cum,clock_weight_shrink,743424,723712.1070980208,725398.6499699302,0.0023249876078198506,-0.00406558600748646,0.02454352535615345
rw_03,1519,1638,1639,1658,symbol_weight_cum,clock_predabs_shrink,743424,723606.6510232899,725398.6499699302,0.00247036432548442,-0.00441415299191397,0.025548578071021434
rw_03,1519,1638,1639,1658,symbol_weight_cum,clock_simplex,743424,723612.456408417,725398.6499699302,0.0024623612982836995,-0.005044632910202764,0.029505654890843572
rw_03,1519,1638,1639,1658,batch_missing,clock_shrink,743424,723533.8110381825,725398.6499699302,0.002570778056762313,-0.00472573963998423,0.02618971322609043
rw_03,1519,1638,1639,1658,batch_missing,clock_weight_shrink,743424,723533.8110381825,725398.6499699302,0.002570778056762313,-0.00472573963998423,0.02618971322609043
rw_03,1519,1638,1639,1658,batch_missing,clock_predabs_shrink,743424,723533.8110381825,725398.6499699302,0.002570778056762313,-0.00472573963998423,0.02618971322609043
rw_03,1519,1638,1639,1658,batch_missing,clock_simplex,743424,723461.0543001287,725398.6499699302,0.002671077027620261,-0.004870206227379362,0.028188053438949052
rw_04,1539,1658,1659,1678,none,base_ensemble,740520,956461.8874077763,960511.5364725839,0.004216137871367653,-0.00514858425801122,0.029966075516992537
rw_04,1539,1658,1659,1678,none,global_shrink,740520,956461.8874077763,960511.5364725839,0.004216137871367653,-0.00514858425801122,0.029966075516992537
rw_04,1539,1658,1659,1678,clock_time,clock_shrink,740520,956598.9261413893,960511.5364725839,0.004073465213716654,-0.005218246281538787,0.028776260458090945
rw_04,1539,1658,1659,1678,clock_time,clock_weight_shrink,740520,957128.1252313681,960511.5364725839,0.0035225097385515047,-0.005165772240324302,0.0271078435863878
rw_04,1539,1658,1659,1678,clock_time,clock_predabs_shrink,740520,956482.888223566,960511.5364725839,0.004194273671936144,-0.005341502577012668,0.02918279485726089
rw_04,1539,1658,1659,1678,clock_time,clock_simplex,740520,956888.2583903112,960511.5364725839,0.00377223796351156,-0.006579752633634903,0.03409914037031771
rw_04,1539,1658,1659,1678,row_activity,clock_shrink,740520,956492.8385970151,960511.5364725839,0.004183914219632601,-0.005085438133854648,0.029281570829878003
rw_04,1539,1658,1659,1678,row_activity,clock_weight_shrink,740520,956674.3019332496,960511.5364725839,0.003994990579109903,-0.004776415559196133,0.028297723362420393
rw_04,1539,1658,1659,1678,row_activity,clock_predabs_shrink,740520,956560.4209940431,960511.5364725839,0.0041135533812024505,-0.004956414951247663,0.02907599888836344
rw_04,1539,1658,1659,1678,row_activity,clock_simplex,740520,955855.4495806528,960511.5364725835,0.004847507515661875,-0.0050280240462939035,0.041246746257339054
rw_04,1539,1658,1659,1678,symbol_activity_ewm,clock_shrink,740520,956479.4888851651,960511.5364725839,0.004197812763630404,-0.00509286909496731,0.029326315695883228
rw_04,1539,1658,1659,1678,symbol_activity_ewm,clock_weight_shrink,740520,956673.1471924218,960511.5364725839,0.003996192793538245,-0.004813107410765368,0.02822034480841396
rw_04,1539,1658,1659,1678,symbol_activity_ewm,clock_predabs_shrink,740520,956582.2564614413,960511.5364725839,0.004090820216040902,-0.004888973395553799,0.028900106774172624
rw_04,1539,1658,1659,1678,symbol_activity_ewm,clock_simplex,740520,957071.1461470574,960511.5364725835,0.0035818313418293224,-0.005539319153344756,0.03474398198330164
rw_04,1539,1658,1659,1678,batch_activity,clock_shrink,740520,956461.8874077763,960511.5364725839,0.004216137871367653,-0.00514858425801122,0.029966075516992537
rw_04,1539,1658,1659,1678,batch_activity,clock_weight_shrink,740520,956706.0851448,960511.5364725839,0.003961900699037013,-0.0047234488076388316,0.02785340048553378
rw_04,1539,1658,1659,1678,batch_activity,clock_predabs_shrink,740520,956515.4483787506,960511.5364725839,0.004160374906592712,-0.005002920144640827,0.029514299625187014
rw_04,1539,1658,1659,1678,batch_activity,clock_simplex,740520,956834.1271466722,960511.5364725835,0.0038285946459490905,-0.005246158868028228,0.030068776363420063
rw_04,1539,1658,1659,1678,batch_weight,clock_shrink,740520,956807.4473641982,960511.5364725839,0.003856371285230753,-0.004602069403360844,0.028349244354531983
rw_04,1539,1658,1659,1678,batch_weight,clock_weight_shrink,740520,957000.9561762967,960511.5364725839,0.0036549069563283076,-0.003653679728313651,0.026539787556493014
rw_04,1539,1658,1659,1678,batch_weight,clock_predabs_shrink,740520,956781.3070945217,960511.5364725839,0.0038835862313129077,-0.004686331467350168,0.028901298067711974
rw_04,1539,1658,1659,1678,batch_weight,clock_simplex,740520,957093.1635444623,960511.5364725839,0.0035589087671714648,-0.005329741558643393,0.03287941700165726
rw_04,1539,1658,1659,1678,symbol_weight_cum,clock_shrink,740520,956466.8432872671,960511.5364725839,0.0042109782462068646,-0.0052118091903768145,0.029492174037135808
rw_04,1539,1658,1659,1678,symbol_weight_cum,clock_weight_shrink,740520,956909.3505474399,960511.5364725839,0.0037502786675241984,-0.005247003319940433,0.027420714183414407
rw_04,1539,1658,1659,1678,symbol_weight_cum,clock_predabs_shrink,740520,956664.7709414333,960511.5364725839,0.004004913408200861,-0.005614700630369468,0.028112790652995105
rw_04,1539,1658,1659,1678,symbol_weight_cum,clock_simplex,740520,956639.3818348772,960511.5364725835,0.004031346309411932,-0.0056895693503041765,0.03061732934774553
rw_04,1539,1658,1659,1678,batch_missing,clock_shrink,740520,956461.8874077763,960511.5364725839,0.004216137871367653,-0.00514858425801122,0.029966075516992537
rw_04,1539,1658,1659,1678,batch_missing,clock_weight_shrink,740520,956752.4393929499,960511.5364725839,0.003913640739224289,-0.0043967294730548,0.02735752530547505
rw_04,1539,1658,1659,1678,batch_missing,clock_predabs_shrink,740520,956461.8874077763,960511.5364725839,0.004216137871367653,-0.00514858425801122,0.029966075516992537
rw_04,1539,1658,1659,1678,batch_missing,clock_simplex,740520,956158.6860128868,960511.5364725839,0.004531804454616539,-0.005235216955052683,0.032029914463542426
rw_05,1559,1678,1679,1698,none,base_ensemble,752136,797646.0701033063,800877.1940120393,0.004034481107579757,-0.0007655883812137637,0.03625227471592013
rw_05,1559,1678,1679,1698,none,global_shrink,752136,797646.0701033063,800877.1940120393,0.004034481107579757,-0.0007655883812137637,0.03625227471592013
rw_05,1559,1678,1679,1698,clock_time,clock_shrink,752136,797773.3843042653,800877.1940120393,0.0038755126640894755,-0.0007195234559355887,0.034798729316496205
rw_05,1559,1678,1679,1698,clock_time,clock_weight_shrink,752136,797909.6033574141,800877.1940120393,0.00370542534712337,-0.000778382202370047,0.03407028021750338
rw_05,1559,1678,1679,1698,clock_time,clock_predabs_shrink,752136,797750.5576096333,800877.1940120393,0.0039040147800225578,-0.0009352034444888369,0.035193193575476726
rw_05,1559,1678,1679,1698,clock_time,clock_simplex,752136,797956.7047928474,800877.1940120393,0.0036466130400861774,-0.000817966820150807,0.037705059783078365
rw_05,1559,1678,1679,1698,row_activity,clock_shrink,752136,797677.9561083072,800877.1940120393,0.003994667256917772,-0.0007341933254960479,0.035936817630471025
rw_05,1559,1678,1679,1698,row_activity,clock_weight_shrink,752136,797747.3211407586,800877.1940120393,0.003908055935019861,-0.0004979383854367528,0.03541079731270254
rw_05,1559,1678,1679,1698,row_activity,clock_predabs_shrink,752136,797776.6882960676,800877.1940120393,0.0038713871978792724,-0.000635241982003352,0.03511784683608185
rw_05,1559,1678,1679,1698,row_activity,clock_simplex,752136,798017.2665656976,800877.1940120393,0.003570993740019901,-0.0007497417646858854,0.033122231350241886
rw_05,1559,1678,1679,1698,symbol_activity_ewm,clock_shrink,752136,797726.6003474998,800877.1940120393,0.003933928557456445,-0.0008413856261486941,0.03569762135449938
rw_05,1559,1678,1679,1698,symbol_activity_ewm,clock_weight_shrink,752136,797765.9173086522,800877.1940120393,0.003884836185434448,-0.0006025170258364303,0.03531864378953033
rw_05,1559,1678,1679,1698,symbol_activity_ewm,clock_predabs_shrink,752136,797739.8291201307,800877.1940120393,0.003917410703371149,-0.0006828083887165147,0.03532782480767435
rw_05,1559,1678,1679,1698,symbol_activity_ewm,clock_simplex,752136,798110.8064044913,800877.1940120393,0.003454197008269988,-0.0015876016522640226,0.032740056262333124
rw_05,1559,1678,1679,1698,batch_activity,clock_shrink,752136,797679.3694765075,800877.1940120393,0.003992902481730232,-0.0007357696401110915,0.035872248022980856
rw_05,1559,1678,1679,1698,batch_activity,clock_weight_shrink,752136,797939.5459047643,800877.1940120393,0.003668038157708886,-0.0007456354091397477,0.03133577632233071
rw_05,1559,1678,1679,1698,batch_activity,clock_predabs_shrink,752136,797718.6614553047,800877.1940120393,0.003943841303448492,-0.0006997277651777148,0.03560865902159158
rw_05,1559,1678,1679,1698,batch_activity,clock_simplex,752136,798260.8462359313,800877.1940120395,0.0032668526406669507,-0.0008593550373371536,0.030825255288654076
rw_05,1559,1678,1679,1698,batch_weight,clock_shrink,752136,798077.593599684,800877.1940120393,0.003495667542149139,-0.0010256124474260799,0.028978092975621542
rw_05,1559,1678,1679,1698,batch_weight,clock_weight_shrink,752136,798353.5944667694,800877.1940120393,0.0031510443350595274,-0.0010196475164811322,0.027657877974774297
rw_05,1559,1678,1679,1698,batch_weight,clock_predabs_shrink,752136,797679.2486294253,800877.1940120393,0.003993053375129563,-0.000867543644584683,0.03562667057660367
rw_05,1559,1678,1679,1698,batch_weight,clock_simplex,752136,798106.0742786947,800877.1940120393,0.0034601056866940816,-0.001188756638481783,0.030136284951416476
rw_05,1559,1678,1679,1698,symbol_weight_cum,clock_shrink,752136,797774.6474070008,800877.1940120393,0.003873935515002258,-0.0012858381561504234,0.03408384063158669
rw_05,1559,1678,1679,1698,symbol_weight_cum,clock_weight_shrink,752136,797980.6237249442,800877.1940120393,0.0036167471227200876,-0.001099196618267692,0.03369878171940664
rw_05,1559,1678,1679,1698,symbol_weight_cum,clock_predabs_shrink,752136,797799.6394463559,800877.1940120393,0.0038427296827697743,-0.0014518514348414303,0.03492467000146295
rw_05,1559,1678,1679,1698,symbol_weight_cum,clock_simplex,752136,797947.0282110141,800877.1940120393,0.0036586955190300863,-0.0013600972563804583,0.042390336741663384
rw_05,1559,1678,1679,1698,batch_missing,clock_shrink,752136,797646.0701033063,800877.1940120393,0.004034481107579757,-0.0007655883812137637,0.03625227471592013
rw_05,1559,1678,1679,1698,batch_missing,clock_weight_shrink,752136,797646.0701033063,800877.1940120393,0.004034481107579757,-0.0007655883812137637,0.03625227471592013
rw_05,1559,1678,1679,1698,batch_missing,clock_predabs_shrink,752136,797647.2407615172,800877.1940120393,0.00403301938758116,-0.0007582569695097854,0.036238554139159
rw_05,1559,1678,1679,1698,batch_missing,clock_simplex,752136,797765.9331653066,800877.1940120393,0.0038848163863259844,-0.0009449565068604543,0.03274222265523673
