fold,train_start,train_end,selection_start,selection_end,valid_start,valid_end,clock,strategy,kind,group_columns,selected_strategy,selected_by_selection,selection_base_r2,selection_strategy_r2,selection_strategy_delta_r2,selection_selected_delta_r2,selection_min_delta,fallback_blend_weight,fallback_alpha,parameter_rows,group_gate_parameter_rows,group_gate_active_groups,group_gate_selection_rows,group_gate_selection_active_rows,group_gate_mean_delta_r2
otf_01,1499,1618,1619,1638,1639,1658,batch_missing,clock_weight_delta_blend,blend,"clock_bucket,weight_bucket,candidate_delta_bucket",group_select_clock_weight_delta_blend,false,0.0036863412005829765,0.003937988369727141,0.00025164716914416463,0.0005235244680997786,0.0,1.0,,31,,,,,
otf_01,1499,1618,1619,1638,1639,1658,batch_missing,group_select_clock_weight_delta_blend,group_selection,"clock_bucket,weight_bucket,candidate_delta_bucket",group_select_clock_weight_delta_blend,true,0.0036863412005829765,0.004209865668682755,0.0005235244680997786,0.0005235244680997786,0.0,,,16,16,8,737616,148989,0.0034512762046511594
otf_02,1519,1638,1639,1658,1659,1678,batch_missing,clock_weight_delta_blend,blend,"clock_bucket,weight_bucket,candidate_delta_bucket",clock_weight_delta_blend,true,0.0025728958648739697,0.0027189564023064605,0.0001460605374324908,0.0001460605374324908,0.0,1.0,,76,,,,,
otf_02,1519,1638,1639,1658,1659,1678,batch_missing,group_select_clock_weight_delta_blend,group_selection,"clock_bucket,weight_bucket,candidate_delta_bucket",clock_weight_delta_blend,false,0.0025728958648739697,0.002678489603420542,0.00010559373854657217,0.0001460605374324908,0.0,,,44,44,8,743424,132795,0.001850689445609366
otf_03,1539,1658,1659,1678,1679,1698,batch_missing,clock_weight_delta_blend,blend,"clock_bucket,weight_bucket,candidate_delta_bucket",clock_weight_delta_blend,true,0.00423163390892245,0.004759762324900274,0.0005281284159778243,0.0005281284159778243,0.0,1.0,,56,,,,,
otf_03,1539,1658,1659,1678,1679,1698,batch_missing,group_select_clock_weight_delta_blend,group_selection,"clock_bucket,weight_bucket,candidate_delta_bucket",clock_weight_delta_blend,false,0.00423163390892245,0.0045861050003209725,0.00035447109139852273,0.0005281284159778243,0.0,,,57,57,10,740520,209709,-0.001088650412817925
