strategy,folds,mean_r2,std_r2,min_r2,max_r2,global_r2,validation_rows,selected_folds
group_select_clock_weight_delta_blend,3,0.00382482009080809,0.001010417833573578,0.002678489603420542,0.0045861050003209725,0.003955585663650174,2221560,1
clock_weight_delta_blend,3,0.003805569032311292,0.0010268268423228603,0.0027189564023064605,0.004759762324900274,0.0039057703530949173,2221560,2
batch_missing_clock_simplex,3,0.0037318984572944913,0.000957629416835308,0.0026769920866503982,0.004546464010635076,0.003840592613089777,2221560,0
base_ensemble,3,0.0034969569914597987,0.0008454305167737635,0.0025728958648739697,0.00423163390892245,0.0035900096441227047,2221560,0
