feature,transform,alpha,train_r2,valid_r2,train_corr,valid_corr,train_tail_low_mean,train_tail_high_mean,train_tail_spread,valid_tail_low_mean,valid_tail_high_mean,valid_tail_spread,train_binned_mi,valid_binned_mi
feature_64,sign,0.010415376172242781,0.00015524632659391635,-0.00022786768961813308,0.0009791116938500303,-0.0040769637893474375,-0.011983341597434737,-0.008879243810730814,0.0031040977867039226,0.0031197104970962413,0.002835621681822828,-0.00028408881527341306,0.0,2.2204460492503128e-16
feature_16,abs_z,-0.008911078312081457,0.00008391920210848447,-0.00022794639792800275,-0.0007990631698292933,0.03098679840379766,-0.027282347740047567,-0.03224711730320478,-0.004964769563157213,-0.03167600734834801,0.015391805838786703,0.04706781318713471,0.0038757782605524627,0.00568755392019378
feature_54,abs_z,-0.012027704220112817,0.00018172243386405107,-0.00022857449420565779,-0.004068091562854914,0.007153325707538142,-0.017644841833627394,-0.02644474271131023,-0.008799900877682836,0.022422373570483684,0.03060640126941508,0.008184027698931395,0.0025107551656305648,0.006248153002910149
feature_30,bottom05_indicator,-0.0347434470697768,0.00009989941044397099,-0.00023038715767254025,-0.0068153754811950485,-0.0020809042689283737,-0.010338748097751654,-0.0347434470697768,-0.024404698972025143,0.003646164361012894,-0.0013511798137250584,-0.004997344174737952,0.0,0.00021642296727864886
feature_41,top05_indicator,-0.06919185371454305,0.0003014909808153332,-0.00023068992395258725,-0.014744334473689705,-0.0007064343463629985,-0.009106025709297498,-0.06919185371454306,-0.06008582800524556,0.002960089211157968,0.002835621681822828,-0.0001244675293351396,0.0,2.2204460492503128e-16
feature_44,z,0.004959985390924504,0.00003189523762192614,-0.00023084965040087724,0.005315544408555586,-0.019846972511134327,-0.060713934540636144,-0.012471306198457812,0.04824262834217833,0.04338457864401865,0.016330666145072184,-0.027053912498946467,0.012019115321634456,0.017582356711243856
feature_07,top05_indicator,-0.09931351180028822,0.0006738028017611031,-0.00023984627217132903,-0.023455527024600572,-0.011250250856814454,-0.00736059630091298,-0.09931351180028823,-0.09195291549937525,0.005455168959870292,-0.035030622197532474,-0.040485791157402765,0.0,2.2204460492503128e-16
feature_00,signed_tail05,0.020664790691727615,0.00006201548520845535,-0.00024892142313648336,0.007926658918638809,-0.008422642157400384,-0.028126285727295638,0.013370805006045322,0.04149709073334096,0.007854870934372048,-0.01726898559213802,-0.025123856526510068,0.00007583911302330289,0.001634299729182367
feature_19,positive_indicator,-0.020588589488421096,0.0003060300169905883,-0.0002536053636734703,-0.010669548892711139,-0.0027184227871359695,-0.0027518762209601125,-0.020588589488421096,-0.017836713267460984,0.005052088311736048,0.00022269717129529004,-0.004829391140440758,0.0024945924078349736,0.003441366695565184
feature_10,sign,-0.011750047501293538,0.0001975834923416686,-0.00026119294511506297,0.0,0.0,-0.011750047501293538,-0.011750047501293538,0.0,0.002835621681822828,0.002835621681822828,0.0,0.0,0.0
feature_10,positive_indicator,-0.011750047501293538,0.0001975834923416686,-0.00026119294511506297,0.0,0.0,-0.011750047501293538,-0.011750047501293538,0.0,0.002835621681822828,0.002835621681822828,0.0,0.0,0.0
feature_11,sign,-0.011750047501293538,0.0001975834923416686,-0.00026119294511506297,0.0,0.0,-0.011750047501293538,-0.011750047501293538,0.0,0.002835621681822828,0.002835621681822828,0.0,0.0,0.0
feature_11,positive_indicator,-0.011750047501293538,0.0001975834923416686,-0.00026119294511506297,0.0,0.0,-0.011750047501293538,-0.011750047501293538,0.0,0.002835621681822828,0.002835621681822828,0.0,0.0,0.0
feature_09,sign,-0.011750047501293538,0.0001975834923416686,-0.00026119294511506297,0.0,0.0,-0.011750047501293538,-0.011750047501293538,0.0,0.002835621681822828,0.002835621681822828,0.0,0.0,0.0
feature_09,positive_indicator,-0.011750047501293538,0.0001975834923416686,-0.00026119294511506297,0.0,0.0,-0.011750047501293538,-0.011750047501293538,0.0,0.002835621681822828,0.002835621681822828,0.0,0.0,0.0
feature_71,positive_indicator,-0.019633172840486088,0.0001295575951623107,-0.000261275628522295,-0.005225309940583982,0.00495472396100782,-0.009330308919520105,-0.019633172840486088,-0.010302863920965983,0.0002350994653010014,0.010233929817545385,0.009998830352244383,0.011469086468527175,0.013655488989075456
feature_34,rank,0.03919000078152596,0.0001794067524127918,-0.00026128166456951263,0.013411723741741887,-0.003098925852259524,-0.03988470390633179,0.0401470050958947,0.08003170900222649,0.011719794239451938,-0.0626506720457025,-0.07437046628515444,0.002036328058609243,0.003303264005883659
feature_67,z,-0.022244189980947855,0.0006338780810237754,-0.0002626970539458817,-0.025586485977843743,-0.0015475029088762569,-0.030024355278104372,-0.04384244285586324,-0.013818087577758865,0.009471711362795137,0.05053243061234326,0.04106071924954813,0.016550393033241066,0.018950675877083243
feature_09,top05_indicator,-0.03442803212603929,0.00011767779972171599,-0.00026361092720783574,-0.0074078967238343976,0.0053925117915332955,-0.010059496992020332,-0.034428032126039294,-0.024368535134018963,0.0013927352153866044,0.018630056969904343,0.01723732175451774,0.0,2.2204460492503128e-16
feature_69,top05_indicator,-0.054615184871302055,0.00019859717313475134,-0.0002646262963215129,-0.011328314955339754,0.003812702052110463,-0.009658493030926234,-0.054615184871302055,-0.04495669184037582,0.0021392419285045814,0.002835621681822828,0.0006963797533182468,0.0,2.2204460492503128e-16
feature_08,abs_z,-0.015862851076689072,0.0003317220729931458,-0.00026503948873801697,-0.011817472544928626,-0.006561816888763807,-0.022639907423622645,-0.05600128113099096,-0.033361373707368316,0.08742661615984373,-0.019051415034229916,-0.10647803119407365,0.003992877697139081,0.004568646485254556
feature_76,positive_indicator,-0.014967380833679792,0.00005404332020442215,-0.0002673465754439164,-0.00173321002655912,0.009041464203408647,-0.011097744921087766,-0.0149673808336798,-0.003869635912592033,-0.0026208586567342406,0.014576997675876708,0.01719785633261095,0.0034406655822432197,0.006455171932143004
feature_53,bottom05_indicator,-0.03969316203887077,0.00010423005175419497,-0.000274194826731744,-0.007359966755612098,0.007133737324319844,-0.010395732578933729,-0.03969316203887077,-0.029297429459937043,0.0013038587539568641,0.02887296858015286,0.027569109826195995,0.0,2.2204460492503128e-16
feature_75,abs_z,-0.009310782732297856,0.00009025971915943565,-0.00027725511967569005,-0.0028195905520790304,0.004753914279116059,-0.063328721313193,-0.017170833432436715,0.04615788788075629,-0.02393613187704345,0.039654739657866325,0.06359087153490978,0.0037611794654662835,0.007230427645292074
feature_67,top05_indicator,-0.04384244285586324,0.00012545336347402625,-0.00028176844610050544,-0.00839320032751643,0.009555479055568422,-0.010216505011908277,-0.04384244285586324,-0.033625937843954956,0.001174618626515897,0.002835621681822828,0.0016610030553069312,0.0,2.2204460492503128e-16
feature_47,top05_indicator,-0.08999031793254014,0.0005541426534061422,-0.0002833264319597184,-0.020976230567457326,-0.00666303066716421,-0.007821180544585209,-0.08999031793254014,-0.08216913738795494,0.004238818491368052,-0.021960233525088316,-0.026199052016456368,0.0,2.2204460492503128e-16
feature_41,abs_z,-0.01642831824471987,0.00034646382935010767,-0.00028393455490483,-0.012230092802298672,-0.002996675536291306,0.027493635386104193,-0.05783814061802747,-0.08533177600413167,0.01815983943384364,0.005814228478929073,-0.012345610954914566,0.004765925598863471,0.006065440195661621
feature_24,positive_indicator,-0.012310185571409199,0.00013142215991501782,-0.00028618097505295204,-0.0008311052466925166,0.0046369931883760715,-0.010888538684377839,-0.012310185571409199,-0.0014216468870313602,-0.006950364332004756,0.004557578994376393,0.01150794332638115,0.0054747243020150434,0.00152970561170998
