baseline_model,residual_feature,residual_transform,alpha,baseline_valid_r2,final_valid_r2,delta_r2
ridge_rank_alpha10000,feature_11,signed_tail05,-0.00011437484114302982,0.001633463481775732,0.0016337457383848175,2.822566090854295e-7
ridge_rank_alpha10000,feature_11,top05_indicator,0.00023839981937582636,0.001633463481775732,0.0016336632086781933,1.9972690246117253e-7
ridge_rank_alpha10000,feature_64,rank,-0.00022708929291499427,0.001633463481775732,0.0016336519818216377,1.885000459056485e-7
ridge_rank_alpha10000,feature_24,bottom05_indicator,-0.019481050661356462,0.001633463481775732,0.0016335813605714566,1.178787957245575e-7
ridge_rank_alpha10000,feature_62,rank,-0.000122730247076771,0.001633463481775732,0.0016335653255543647,1.0184377863264871e-7
ridge_rank_alpha10000,feature_67,rank,-0.009823874099079548,0.001633463481775732,0.001633539413605667,7.593182993481662e-8
ridge_rank_alpha10000,feature_28,square_z,0.00006153755592418214,0.001633463481775732,0.0016335109845271312,4.750275139908666e-8
ridge_rank_alpha10000,feature_09,sign,2.4102540207154137e-18,0.001633463481775732,0.001633463481775732,0.0
ridge_rank_alpha10000,feature_09,positive_indicator,2.4102540207154137e-18,0.001633463481775732,0.001633463481775732,0.0
ridge_rank_alpha10000,feature_10,sign,2.4102540207154137e-18,0.001633463481775732,0.001633463481775732,0.0
ridge_rank_alpha10000,feature_10,positive_indicator,2.4102540207154137e-18,0.001633463481775732,0.001633463481775732,0.0
ridge_rank_alpha10000,feature_11,sign,2.4102540207154137e-18,0.001633463481775732,0.001633463481775732,0.0
ridge_rank_alpha10000,feature_11,positive_indicator,2.4102540207154137e-18,0.001633463481775732,0.001633463481775732,0.0
ridge_rank_alpha10000,feature_30,top05_indicator,-0.02137725140269937,0.001633463481775732,0.001633463481775732,0.0
ridge_rank_alpha10000,feature_53,square_z,0.00007244415386239144,0.001633463481775732,0.0016334531692620002,-1.0312513731847162e-8
ridge_rank_alpha10000,feature_30,square_z,-0.00014583908573447972,0.001633463481775732,0.0016334489581513179,-1.4523624414231051e-8
ridge_rank_alpha10000,feature_10,bottom05_indicator,0.009436627272827736,0.001633463481775732,0.0016334076053589053,-5.587641682680555e-8
ridge_rank_alpha10000,feature_30,abs_z,-0.00005051245708802668,0.001633463481775732,0.001633322385704905,-1.4109607082701814e-7
ridge_rank_alpha10000,feature_28,z,-0.0006633240775071847,0.001633463481775732,0.0016332248929786797,-2.385887970524081e-7
ridge_rank_alpha10000,feature_14,bottom05_indicator,-0.000335737081915341,0.001633463481775732,0.0016330843282682528,-3.7915350747930177e-7
ridge_rank_alpha10000,feature_46,abs_z,-0.001150852159090993,0.001633463481775732,0.001632967680368913,-4.958014068190408e-7
ridge_rank_alpha10000,feature_55,square_z,0.0003912935306703689,0.001633463481775732,0.0016329452021204283,-5.182796553038216e-7
ridge_rank_alpha10000,feature_18,sign,0.003112549509920456,0.001633463481775732,0.0016328744623207436,-5.890194549884598e-7
ridge_rank_alpha10000,feature_68,abs_z,0.0004812418491582869,0.001633463481775732,0.001632864097862785,-5.993839129470047e-7
ridge_rank_alpha10000,feature_72,positive_indicator,-0.0022913059242865306,0.001633463481775732,0.0016328096692765914,-6.538124991406491e-7
ridge_rank_alpha10000,feature_29,top05_indicator,0.010253704456730283,0.001633463481775732,0.0016327762839586368,-6.871978170952531e-7
ridge_rank_alpha10000,feature_34,square_z,0.00002209358451416113,0.001633463481775732,0.001632683762707754,-7.797190679781352e-7
ridge_rank_alpha10000,feature_69,bottom05_indicator,-0.0019298354359357903,0.001633463481775732,0.0016325260284353327,-9.374533403994079e-7
ridge_rank_alpha10000,feature_19,rank,0.00024059733281485182,0.001633463481775732,0.0016323664721351605,-1.097009640571578e-6
ridge_rank_alpha10000,feature_32,abs_z,-0.0018072090866550446,0.001633463481775732,0.0016323516481439038,-1.1118336318283184e-6
ridge_rank_alpha10000,feature_40,bottom05_indicator,-0.003122732277407476,0.001633463481775732,0.0016321954633139457,-1.2680184617863688e-6
ridge_rank_alpha10000,feature_42,rank,0.0008515545383311431,0.001633463481775732,0.0016318027740546137,-1.6607077211183707e-6
ridge_rank_alpha10000,feature_30,rank,-0.001567012657374892,0.001633463481775732,0.0016316234479222258,-1.8400338535062843e-6
ridge_rank_alpha10000,feature_74,rank,-0.00040096460126527424,0.001633463481775732,0.0016316057240822746,-1.857757693457529e-6
ridge_rank_alpha10000,feature_40,positive_indicator,0.00046050362852903683,0.001633463481775732,0.0016314063008336932,-2.057180942038883e-6
ridge_rank_alpha10000,feature_13,z,-0.0016944967513835415,0.001633463481775732,0.0016313823651439296,-2.0811166318024377e-6
ridge_rank_alpha10000,feature_11,square_z,-0.000574595027645998,0.001633463481775732,0.0016313640014624653,-2.0994803132667883e-6
ridge_rank_alpha10000,feature_13,abs_z,-0.003061780540244954,0.001633463481775732,0.0016313033070042282,-2.1601747715038755e-6
ridge_rank_alpha10000,feature_76,sign,-0.00010748856117020994,0.001633463481775732,0.001631188179636478,-2.2753021392540873e-6
ridge_rank_alpha10000,feature_17,rank,-0.0003681244725912459,0.001633463481775732,0.0016311690912198529,-2.294390555879211e-6
ridge_rank_alpha10000,feature_68,z,0.001964604035508468,0.001633463481775732,0.001631092223406183,-2.3712583695489897e-6
ridge_rank_alpha10000,feature_29,sign,-0.004905095928301519,0.001633463481775732,0.0016309694070474334,-2.4940747282986564e-6
