fold,clock,strategy,weight_bucket,rows,weight_sum,numerator,denominator,weighted_zero_mean_r2
rw_03,row_activity,clock_weight_shrink,q90_q99,36784,207194.92771148682,114415.74662227306,114900.24255051442,0.0042166658440983
rw_03,row_activity,clock_weight_shrink,q99_q100,4840,36243.3934135437,8073.222597216538,8067.674242885661,-0.0006877266190772335
rw_03,row_activity,clock_predabs_shrink,q00_q50,1517824,2569990.8966007233,1717973.729603749,1726011.2826646967,0.004656721043294065
rw_03,row_activity,clock_predabs_shrink,q50_q90,670824,2179735.1192474365,1047465.5080286423,1054755.351648092,0.0069114070936536764
rw_03,row_activity,clock_predabs_shrink,q90_q99,36784,207194.92771148682,114291.00347101307,114900.24255051442,0.005302330665085453
rw_03,row_activity,clock_predabs_shrink,q99_q100,4840,36243.3934135437,8077.419362287559,8067.674242885661,-0.0012079217762779315
rw_03,row_activity,clock_simplex,q00_q50,1517824,2569990.8966007233,1717823.0070306105,1726011.2826646967,0.004744045254121865
rw_03,row_activity,clock_simplex,q50_q90,670824,2179735.1192474365,1047281.4215021739,1054755.351648092,0.007085937164708289
rw_03,row_activity,clock_simplex,q90_q99,36784,207194.92771148682,114292.61509132474,114900.24255051442,0.005288304408257005
rw_03,row_activity,clock_simplex,q99_q100,4840,36243.3934135437,8059.810930157855,8067.674242885661,0.0009746690918687184
rw_03,batch_missing,clock_shrink,q00_q50,1517824,2569990.8966007233,1717992.4485011264,1726011.2826646967,0.004645875866576277
rw_03,batch_missing,clock_shrink,q50_q90,670824,2179735.1192474365,1047440.8474094118,1054755.351648092,0.006934787509967233
rw_03,batch_missing,clock_shrink,q90_q99,36784,207194.92771148682,114269.08171844229,114900.24255051442,0.005493120101941029
rw_03,batch_missing,clock_shrink,q99_q100,4840,36243.3934135437,8072.954345492985,8067.674242885661,-0.0006544764263356484
rw_03,batch_missing,clock_weight_shrink,q00_q50,1517824,2569990.8966007233,1718017.5009344243,1726011.2826646967,0.004631361226058228
rw_03,batch_missing,clock_weight_shrink,q50_q90,670824,2179735.1192474365,1047442.37459409,1054755.351648092,0.006933339605791233
rw_03,batch_missing,clock_weight_shrink,q90_q99,36784,207194.92771148682,114261.24501592142,114900.24255051442,0.0055613245055776694
rw_03,batch_missing,clock_weight_shrink,q99_q100,4840,36243.3934135437,8078.276666226283,8067.674242885661,-0.001314185851017946
rw_03,batch_missing,clock_predabs_shrink,q00_q50,1517824,2569990.8966007233,1718099.3349842997,1726011.2826646967,0.004583948992605724
rw_03,batch_missing,clock_predabs_shrink,q50_q90,670824,2179735.1192474365,1047412.465045014,1054755.351648092,0.0069616964650660584
rw_03,batch_missing,clock_predabs_shrink,q90_q99,36784,207194.92771148682,114283.13133437646,114900.24255051442,0.005370843458982755
rw_03,batch_missing,clock_predabs_shrink,q99_q100,4840,36243.3934135437,8076.219872594779,8067.674242885661,-0.0010592432777827288
rw_03,batch_missing,clock_simplex,q00_q50,1517824,2569990.8966007233,1718412.5140182967,1726011.2826646967,0.0044025023026897925
rw_03,batch_missing,clock_simplex,q50_q90,670824,2179735.1192474365,1047430.7766483828,1054755.351648092,0.006944335469134533
rw_03,batch_missing,clock_simplex,q90_q99,36784,207194.92771148682,114275.48825474344,114900.24255051442,0.005437362723549666
rw_03,batch_missing,clock_simplex,q99_q100,4840,36243.3934135437,8061.703317045087,8067.674242885661,0.0007401049745954236
rw_04,none,base_ensemble,q00_q50,745360,1199955.2649846077,1076393.395693227,1082354.955142339,0.005507952285697337
rw_04,none,base_ensemble,q50_q90,983488,2729407.106027603,1922520.449033748,1930124.7681352196,0.0039398070150763465
rw_04,none,base_ensemble,q90_q99,435600,1840947.9605884552,1174551.9108126592,1180676.8825806633,0.005187678236416748
rw_04,none,base_ensemble,q99_q100,56144,349687.9925956726,188127.50774134838,189115.1354461874,0.005222362041562012
rw_04,none,global_shrink,q00_q50,745360,1199955.2649846077,1076393.395693227,1082354.955142339,0.005507952285697337
rw_04,none,global_shrink,q50_q90,983488,2729407.106027603,1922520.449033748,1930124.7681352196,0.0039398070150763465
rw_04,none,global_shrink,q90_q99,435600,1840947.9605884552,1174551.9108126592,1180676.8825806633,0.005187678236416748
rw_04,none,global_shrink,q99_q100,56144,349687.9925956726,188127.50774134838,189115.1354461874,0.005222362041562012
rw_04,row_activity,clock_shrink,q00_q50,745360,1199955.2649846077,1076424.2535796515,1082354.955142339,0.005479442334984763
rw_04,row_activity,clock_shrink,q50_q90,983488,2729407.106027603,1922750.8813378438,1930124.7681352196,0.0038204197568533216
rw_04,row_activity,clock_shrink,q90_q99,435600,1840947.9605884552,1174754.9650535309,1180676.8825806633,0.005015697024734367
rw_04,row_activity,clock_shrink,q99_q100,56144,349687.9925956726,188104.4803766429,189115.1354461874,0.005344125773751651
rw_04,row_activity,clock_weight_shrink,q00_q50,745360,1199955.2649846077,1076722.7454954078,1082354.955142339,0.005203662273796761
rw_04,row_activity,clock_weight_shrink,q50_q90,983488,2729407.106027603,1922759.0399937495,1930124.7681352196,0.0038161927472628587
rw_04,row_activity,clock_weight_shrink,q90_q99,435600,1840947.9605884552,1174872.2189589508,1180676.8825806633,0.004916386275832685
rw_04,row_activity,clock_weight_shrink,q99_q100,56144,349687.9925956726,188105.14444333987,189115.1354461874,0.005340614332452143
rw_04,row_activity,clock_predabs_shrink,q00_q50,745360,1199955.2649846077,1076455.354665137,1082354.955142339,0.005450707689905854
rw_04,row_activity,clock_predabs_shrink,q50_q90,983488,2729407.106027603,1922556.8780077342,1930124.7681352196,0.003920933119156311
rw_04,row_activity,clock_predabs_shrink,q90_q99,435600,1840947.9605884552,1174931.860301288,1180676.8825806633,0.0048658717419943764
rw_04,row_activity,clock_predabs_shrink,q99_q100,56144,349687.9925956726,188137.02070914948,189115.1354461874,0.005172059521995509
rw_04,row_activity,clock_simplex,q00_q50,745360,1199955.2649846077,1076234.1734988473,1082354.955142339,0.005655059474169222
rw_04,row_activity,clock_simplex,q50_q90,983488,2729407.106027603,1922318.09749865,1930124.7681352196,0.004044645592580998
rw_04,row_activity,clock_simplex,q90_q99,435600,1840947.9605884552,1174196.5963535893,1180676.8825806633,0.005488619556020868
rw_04,row_activity,clock_simplex,q99_q100,56144,349687.9925956726,188167.01969066128,189115.1354461874,0.00501343138553767
rw_04,batch_missing,clock_shrink,q00_q50,745360,1199955.2649846077,1076393.395693227,1082354.955142339,0.005507952285697337
rw_04,batch_missing,clock_shrink,q50_q90,983488,2729407.106027603,1922520.449033748,1930124.7681352196,0.0039398070150763465
rw_04,batch_missing,clock_shrink,q90_q99,435600,1840947.9605884552,1174551.9108126592,1180676.8825806633,0.005187678236416748
rw_04,batch_missing,clock_shrink,q99_q100,56144,349687.9925956726,188127.50774134838,189115.1354461874,0.005222362041562012
rw_04,batch_missing,clock_weight_shrink,q00_q50,745360,1199955.2649846077,1076695.7365327377,1082354.955142339,0.005228616160266042
rw_04,batch_missing,clock_weight_shrink,q50_q90,983488,2729407.106027603,1922520.449033748,1930124.7681352196,0.0039398070150763465
rw_04,batch_missing,clock_weight_shrink,q90_q99,435600,1840947.9605884552,1174551.9108126592,1180676.8825806633,0.005187678236416748
rw_04,batch_missing,clock_weight_shrink,q99_q100,56144,349687.9925956726,188785.8108273641,189115.1354461874,0.0017413974722134684
rw_04,batch_missing,clock_predabs_shrink,q00_q50,745360,1199955.2649846077,1076488.6418150829,1082354.955142339,0.005419953315116133
rw_04,batch_missing,clock_predabs_shrink,q50_q90,983488,2729407.106027603,1922549.2315356496,1930124.7681352196,0.003924894765683473
rw_04,batch_missing,clock_predabs_shrink,q90_q99,435600,1840947.9605884552,1174745.8951121657,1180676.8825806633,0.005023379009110429
rw_04,batch_missing,clock_predabs_shrink,q99_q100,56144,349687.9925956726,188200.70809659405,189115.1354461874,0.004835294369410992
rw_04,batch_missing,clock_simplex,q00_q50,745360,1199955.2649846077,1076407.034335069,1082354.955142339,0.005495351390051084
rw_04,batch_missing,clock_simplex,q50_q90,983488,2729407.106027603,1922612.0087196839,1930124.7681352196,0.003892369829953557
rw_04,batch_missing,clock_simplex,q90_q99,435600,1840947.9605884552,1174592.5256847655,1180676.8825806633,0.005153278585923404
rw_04,batch_missing,clock_simplex,q99_q100,56144,349687.9925956726,188123.58078595233,189115.1354461874,0.005243126933736186
rw_05,none,base_ensemble,q00_q50,1676576,2706581.345477581,1519678.7286802314,1527540.3297738573,0.005146575144624688
rw_05,none,base_ensemble,q50_q90,493680,1556892.9470157623,812987.3349252086,815442.750424237,0.0030111439432761733
rw_05,none,base_ensemble,q90_q99,59048,295498.24617385864,115986.79239159056,116232.23917578618,0.0021116928137675517
rw_05,none,base_ensemble,q99_q100,6776,43867.64152145386,27183.303455423214,27572.06108067262,0.014099694038539501
rw_05,none,global_shrink,q00_q50,1676576,2706581.345477581,1519678.7286802314,1527540.3297738573,0.005146575144624688
rw_05,none,global_shrink,q50_q90,493680,1556892.9470157623,812987.3349252086,815442.750424237,0.0030111439432761733
rw_05,none,global_shrink,q90_q99,59048,295498.24617385864,115986.79239159056,116232.23917578618,0.0021116928137675517
rw_05,none,global_shrink,q99_q100,6776,43867.64152145386,27183.303455423214,27572.06108067262,0.014099694038539501
rw_05,row_activity,clock_shrink,q00_q50,1676576,2706581.345477581,1519809.77362645,1527540.3297738573,0.005060786937489015
rw_05,row_activity,clock_shrink,q50_q90,493680,1556892.9470157623,813058.8439619513,815442.750424237,0.00292345043357789
rw_05,row_activity,clock_shrink,q90_q99,59048,295498.24617385864,115891.94286512697,116232.23917578618,0.002927727393641222
rw_05,row_activity,clock_shrink,q99_q100,6776,43867.64152145386,27234.623282726167,27572.06108067262,0.0122383958514799
rw_05,row_activity,clock_weight_shrink,q00_q50,1676576,2706581.345477581,1520384.9765963277,1527540.3297738573,0.004684231923741677
rw_05,row_activity,clock_weight_shrink,q50_q90,493680,1556892.9470157623,813041.8584825378,815442.750424237,0.0029442801968012633
rw_05,row_activity,clock_weight_shrink,q90_q99,59048,295498.24617385864,116064.82571620433,116232.23917578618,0.0014403358377073072
rw_05,row_activity,clock_weight_shrink,q99_q100,6776,43867.64152145386,27373.493435766093,27572.06108067262,0.007201770093484994
rw_05,row_activity,clock_predabs_shrink,q00_q50,1676576,2706581.345477581,1519851.9469538392,1527540.3297738573,0.005033178286792839
rw_05,row_activity,clock_predabs_shrink,q50_q90,493680,1556892.9470157623,813017.1603996657,815442.750424237,0.0029745681389764522
rw_05,row_activity,clock_predabs_shrink,q90_q99,59048,295498.24617385864,115932.84503726909,116232.23917578618,0.0025758269877628193
rw_05,row_activity,clock_predabs_shrink,q99_q100,6776,43867.64152145386,27234.652086177066,27572.06108067262,0.012237351190697576
rw_05,row_activity,clock_simplex,q00_q50,1676576,2706581.345477581,1519247.9801540792,1527540.3297738573,0.005428563461238212
rw_05,row_activity,clock_simplex,q50_q90,493680,1556892.9470157623,813254.8465429611,815442.750424237,0.002683087047052224
rw_05,row_activity,clock_simplex,q90_q99,59048,295498.24617385864,116203.74551989169,116232.23917578618,0.0002451441708130053
rw_05,row_activity,clock_simplex,q99_q100,6776,43867.64152145386,27259.336490825695,27572.06108067262,0.011342082441059831
rw_05,batch_missing,clock_shrink,q00_q50,1676576,2706581.345477581,1519678.7286802314,1527540.3297738573,0.005146575144624688
rw_05,batch_missing,clock_shrink,q50_q90,493680,1556892.9470157623,812987.3349252086,815442.750424237,0.0030111439432761733
rw_05,batch_missing,clock_shrink,q90_q99,59048,295498.24617385864,115986.79239159056,116232.23917578618,0.0021116928137675517
rw_05,batch_missing,clock_shrink,q99_q100,6776,43867.64152145386,27183.303455423214,27572.06108067262,0.014099694038539501
rw_05,batch_missing,clock_weight_shrink,q00_q50,1676576,2706581.345477581,1519678.7286802314,1527540.3297738573,0.005146575144624688
rw_05,batch_missing,clock_weight_shrink,q50_q90,493680,1556892.9470157623,812987.3349252086,815442.750424237,0.0030111439432761733
rw_05,batch_missing,clock_weight_shrink,q90_q99,59048,295498.24617385864,116078.8276171157,116232.23917578618,0.0013198709734779657
rw_05,batch_missing,clock_weight_shrink,q99_q100,6776,43867.64152145386,27183.303455423214,27572.06108067262,0.014099694038539501
rw_05,batch_missing,clock_predabs_shrink,q00_q50,1676576,2706581.345477581,1519749.3198160988,1527540.3297738573,0.00510036285517379
rw_05,batch_missing,clock_predabs_shrink,q50_q90,493680,1556892.9470157623,813006.0281975201,815442.750424237,0.002988219866384534
rw_05,batch_missing,clock_predabs_shrink,q90_q99,59048,295498.24617385864,116003.08633454473,116232.23917578618,0.0019715084460765198
rw_05,batch_missing,clock_predabs_shrink,q99_q100,6776,43867.64152145386,27185.51367489011,27572.06108067262,0.014019532477152152
rw_05,batch_missing,clock_simplex,q00_q50,1676576,2706581.345477581,1521459.4152233417,1527540.3297738573,0.003980853684835806
rw_05,batch_missing,clock_simplex,q50_q90,493680,1556892.9470157623,813160.2347261723,815442.750424237,0.002799112134944104
rw_05,batch_missing,clock_simplex,q90_q99,59048,295498.24617385864,115792.96385142552,116232.23917578618,0.0037792898723761903
rw_05,batch_missing,clock_simplex,q99_q100,6776,43867.64152145386,27047.281520579636,27572.06108067262,0.019033018915689426
