fold,clock,strategy,weight_bucket,rows,weight_sum,numerator,denominator,weighted_zero_mean_r2
otf_04,batch_missing,base_ensemble,q90_q99,19360,87195.77685928345,66571.19838748004,66821.3575950603,0.0037437013641092864
otf_04,batch_missing,batch_missing_clock_simplex,q00_q50,235224,308695.9977285862,232310.40049750902,233203.3793945934,0.0038291850632807822
otf_04,batch_missing,batch_missing_clock_simplex,q50_q90,120032,334606.6251373291,211978.54181841033,212177.44431516962,0.0009374346901069863
otf_04,batch_missing,batch_missing_clock_simplex,q90_q99,19360,87195.77685928345,66557.30117144258,66821.3575950603,0.003951677025449074
otf_04,batch_missing,clock_weight_delta_blend,q00_q50,235224,308695.9977285862,232291.10425259775,233203.3793945934,0.003911929339806108
otf_04,batch_missing,clock_weight_delta_blend,q50_q90,120032,334606.6251373291,211991.77217970326,212177.44431516962,0.0008750795168903647
otf_04,batch_missing,clock_weight_delta_blend,q90_q99,19360,87195.77685928345,66558.52310504085,66821.3575950603,0.003933390452978136
otf_04,batch_missing,group_select_clock_weight_delta_blend,q00_q50,235224,308695.9977285862,232290.70336936816,233203.3793945934,0.003913648368195077
otf_04,batch_missing,group_select_clock_weight_delta_blend,q50_q90,120032,334606.6251373291,211930.7242043378,212177.44431516962,0.0011628008416640911
otf_04,batch_missing,group_select_clock_weight_delta_blend,q90_q99,19360,87195.77685928345,66568.19571186967,66821.3575950603,0.0037886372307008864
otf_04,batch_missing,selection_chosen_gate,q00_q50,235224,308695.9977285862,232290.70336936816,233203.3793945934,0.003913648368195077
otf_04,batch_missing,selection_chosen_gate,q50_q90,120032,334606.6251373291,211930.7242043378,212177.44431516962,0.0011628008416640911
otf_04,batch_missing,selection_chosen_gate,q90_q99,19360,87195.77685928345,66568.19571186967,66821.3575950603,0.0037886372307008864
otf_05,batch_missing,base_ensemble,q00_q50,217800,296602.7264738083,240472.83677227455,241026.36080398,0.002296529018067095
otf_05,batch_missing,base_ensemble,q50_q90,131648,345878.84641456604,247375.1451645575,248112.45309335314,0.0029716683689319234
otf_05,batch_missing,base_ensemble,q90_q99,19360,86986.31513404846,82599.90492647939,82860.95114804743,0.0031504130468118507
otf_05,batch_missing,base_ensemble,q99_q100,3872,24758.774772644043,17001.501690931782,17002.115008727065,0.00003607302944186319
otf_05,batch_missing,batch_missing_clock_simplex,q00_q50,217800,296602.7264738083,240473.41783719553,241026.36080398,0.002294118223998609
otf_05,batch_missing,batch_missing_clock_simplex,q50_q90,131648,345878.84641456604,247287.31299307558,248112.45309335314,0.003325669832328404
otf_05,batch_missing,batch_missing_clock_simplex,q90_q99,19360,86986.31513404846,82560.01256746851,82860.95114804743,0.003631850424227423
otf_05,batch_missing,batch_missing_clock_simplex,q99_q100,3872,24758.774772644043,16973.7562878877,17002.115008727065,0.0016679525355998148
otf_05,batch_missing,clock_weight_delta_blend,q00_q50,217800,296602.7264738083,240473.4616414169,241026.36080398,0.0022939364836228604
otf_05,batch_missing,clock_weight_delta_blend,q50_q90,131648,345878.84641456604,247360.3995170858,248112.45309335314,0.0030310996763405207
otf_05,batch_missing,clock_weight_delta_blend,q90_q99,19360,86986.31513404846,82592.38335391622,82860.95114804743,0.0032411864745719443
otf_05,batch_missing,clock_weight_delta_blend,q99_q100,3872,24758.774772644043,16977.87157537153,17002.115008727065,0.0014259069147039005
otf_05,batch_missing,group_select_clock_weight_delta_blend,q00_q50,217800,296602.7264738083,240443.45283097282,241026.36080398,0.0024184407508904826
otf_05,batch_missing,group_select_clock_weight_delta_blend,q50_q90,131648,345878.84641456604,247354.36300899633,248112.45309335314,0.0030554294026974294
otf_05,batch_missing,group_select_clock_weight_delta_blend,q90_q99,19360,86986.31513404846,82599.90492647939,82860.95114804743,0.0031504130468118507
otf_05,batch_missing,group_select_clock_weight_delta_blend,q99_q100,3872,24758.774772644043,17001.501690931782,17002.115008727065,0.00003607302944186319
otf_05,batch_missing,selection_chosen_gate,q00_q50,217800,296602.7264738083,240473.4616414169,241026.36080398,0.0022939364836228604
otf_05,batch_missing,selection_chosen_gate,q50_q90,131648,345878.84641456604,247360.3995170858,248112.45309335314,0.0030310996763405207
otf_05,batch_missing,selection_chosen_gate,q90_q99,19360,86986.31513404846,82592.38335391622,82860.95114804743,0.0032411864745719443
otf_05,batch_missing,selection_chosen_gate,q99_q100,3872,24758.774772644043,16977.87157537153,17002.115008727065,0.0014259069147039005
